param1,param2,param3,output1,output2
0.03,0.035,0.03,1391.0,1613.0
0.03,0.035,0.03,1176.0,1386.0
0.03,0.035,0.03,6505.0,56.0
0.03,0.035,0.03,4757.0,1833.0
0.03,0.035,0.03,3156.0,1556.0
0.03,0.035,0.03,2399.0,1475.0
0.03,0.035,0.03,3187.0,1628.0
0.03,0.035,0.03,1886.0,1620.0
0.03,0.035,0.03,3233.0,1626.0
0.03,0.035,0.03,5115.0,1651.0
0.03,0.035,0.03,7838.0,10.0
0.03,0.035,0.03,2545.0,1821.0
0.03,0.035,0.03,1069.0,1631.0
0.03,0.035,0.03,3307.0,1754.0
0.03,0.035,0.03,1516.0,1518.0
0.03,0.035,0.03,1831.0,1652.0
0.03,0.035,0.03,1724.0,1428.0
0.03,0.035,0.03,2488.0,1584.0
0.03,0.035,0.03,2975.0,1397.0
0.03,0.035,0.035,6440.0,337.0
0.03,0.035,0.035,8712.0,0.0
0.03,0.035,0.035,8852.0,0.0
0.03,0.035,0.035,9253.0,0.0
0.03,0.035,0.035,9520.0,0.0
0.03,0.035,0.035,9815.0,0.0
0.03,0.035,0.035,7616.0,2.0
0.03,0.035,0.035,7927.0,3.0
0.03,0.035,0.035,8913.0,0.0
0.03,0.035,0.035,5536.0,1683.0
0.03,0.035,0.035,8527.0,0.0
0.03,0.035,0.035,9520.0,0.0
0.03,0.035,0.035,7601.0,44.0
0.03,0.035,0.035,8303.0,0.0
0.03,0.035,0.035,8135.0,0.0
0.03,0.035,0.035,8804.0,0.0
0.03,0.035,0.035,8779.0,0.0
0.03,0.035,0.035,3445.0,1492.0
0.03,0.035,0.035,5943.0,1080.0
0.03,0.035,0.035,9773.0,0.0
0.03,0.035,0.035,6916.0,1.0
0.03,0.035,0.035,8814.0,0.0
0.03,0.035,0.035,8704.0,0.0
0.03,0.035,0.035,8360.0,0.0
0.03,0.035,0.035,7168.0,102.0
0.03,0.035,0.035,7874.0,1.0
0.03,0.035,0.035,3189.0,1575.0
0.03,0.035,0.035,7966.0,1.0
0.03,0.035,0.035,10580.0,0.0
0.03,0.035,0.035,7904.0,0.0
0.03,0.035,0.04,9819.0,0.0
0.03,0.035,0.04,9818.0,0.0
0.03,0.035,0.04,9851.0,0.0
0.03,0.035,0.04,8197.0,0.0
0.03,0.035,0.04,9407.0,0.0
0.03,0.035,0.04,9185.0,0.0
0.03,0.035,0.04,9400.0,0.0
0.03,0.035,0.04,9799.0,0.0
0.03,0.035,0.04,9958.0,0.0
0.03,0.035,0.04,9059.0,0.0
0.03,0.035,0.04,9375.0,0.0
0.03,0.035,0.04,9851.0,0.0
0.03,0.035,0.04,9442.0,0.0
0.03,0.035,0.04,9897.0,0.0
0.03,0.035,0.04,8672.0,0.0
0.03,0.035,0.04,9596.0,0.0
0.03,0.035,0.04,9555.0,0.0
0.03,0.035,0.04,8863.0,0.0
0.03,0.035,0.04,10055.0,0.0
0.03,0.035,0.04,9340.0,0.0
0.03,0.035,0.04,9678.0,0.0
0.03,0.035,0.04,9231.0,0.0
0.03,0.035,0.04,9225.0,0.0
0.03,0.035,0.04,9651.0,0.0
0.03,0.035,0.04,9468.0,0.0
0.03,0.035,0.04,9366.0,0.0
0.03,0.035,0.04,9320.0,0.0
0.03,0.035,0.04,9133.0,0.0
0.03,0.035,0.04,9152.0,0.0
0.03,0.035,0.04,10007.0,0.0
0.03,0.035,0.045,10176.0,0.0
0.03,0.035,0.045,10048.0,0.0
0.03,0.035,0.045,9543.0,0.0
0.03,0.035,0.045,9578.0,0.0
0.03,0.035,0.045,9680.0,0.0
0.03,0.035,0.045,10248.0,0.0
0.03,0.035,0.045,9962.0,0.0
0.03,0.035,0.045,10423.0,0.0
0.03,0.035,0.045,9570.0,0.0
0.03,0.035,0.045,10311.0,0.0
0.03,0.035,0.045,10066.0,0.0
0.03,0.035,0.045,10271.0,0.0
0.03,0.035,0.045,9859.0,0.0
0.03,0.035,0.045,9868.0,0.0
0.03,0.035,0.045,9894.0,0.0
0.03,0.035,0.045,10101.0,0.0
0.03,0.035,0.045,10119.0,0.0
0.03,0.035,0.045,9969.0,0.0
0.03,0.035,0.045,10523.0,0.0
0.03,0.035,0.045,9958.0,0.0
0.03,0.035,0.045,9817.0,0.0
0.03,0.035,0.045,10206.0,0.0
0.03,0.035,0.045,9765.0,0.0
0.03,0.035,0.045,9949.0,0.0
0.03,0.035,0.045,9661.0,0.0
0.03,0.035,0.045,9382.0,0.0
0.03,0.035,0.045,9187.0,0.0
0.03,0.035,0.045,9831.0,0.0
0.03,0.035,0.045,10222.0,0.0
0.03,0.035,0.045,10561.0,0.0
0.03,0.035,0.05,10017.0,0.0
0.03,0.035,0.05,10471.0,0.0
0.03,0.035,0.05,9656.0,0.0
0.03,0.035,0.05,10123.0,0.0
0.03,0.035,0.05,9945.0,0.0
0.03,0.035,0.05,10496.0,0.0
0.03,0.035,0.05,10518.0,0.0
0.03,0.035,0.05,10117.0,0.0
0.03,0.035,0.05,10677.0,0.0
0.03,0.035,0.05,10754.0,0.0
0.03,0.035,0.05,10220.0,0.0
0.03,0.035,0.05,10201.0,0.0
0.03,0.035,0.05,10115.0,0.0
0.03,0.035,0.05,10389.0,0.0
0.03,0.035,0.05,10301.0,0.0
0.03,0.035,0.05,9599.0,0.0
0.03,0.035,0.05,9890.0,0.0
0.03,0.035,0.05,10494.0,0.0
0.03,0.035,0.05,9997.0,0.0
0.03,0.035,0.05,9814.0,0.0
0.03,0.035,0.05,10025.0,0.0
0.03,0.035,0.05,10407.0,0.0
0.03,0.035,0.05,10230.0,0.0
0.03,0.035,0.05,10121.0,0.0
0.03,0.035,0.05,10158.0,0.0
0.03,0.035,0.05,9685.0,0.0
0.03,0.035,0.05,10469.0,0.0
0.03,0.035,0.05,9909.0,0.0
0.03,0.035,0.05,9943.0,0.0
0.03,0.035,0.05,10129.0,0.0
0.03,0.035,0.055,10257.0,0.0
0.03,0.035,0.055,10718.0,0.0
0.03,0.035,0.055,10167.0,0.0
0.03,0.035,0.055,10072.0,0.0
0.03,0.035,0.055,9953.0,0.0
0.03,0.035,0.055,10512.0,0.0
0.03,0.035,0.055,10444.0,0.0
0.03,0.035,0.055,10358.0,0.0
0.03,0.035,0.055,10557.0,0.0
0.03,0.035,0.055,10425.0,0.0
0.03,0.035,0.055,10345.0,0.0
0.03,0.035,0.055,10586.0,0.0
0.03,0.035,0.055,10126.0,0.0
0.03,0.035,0.055,10293.0,0.0
0.03,0.035,0.055,10567.0,0.0
0.03,0.035,0.055,9789.0,0.0
0.03,0.035,0.055,9998.0,0.0
0.03,0.035,0.055,10371.0,0.0
0.03,0.035,0.055,10315.0,0.0
0.03,0.035,0.055,10202.0,0.0
0.03,0.035,0.055,10150.0,0.0
0.03,0.035,0.055,10344.0,0.0
0.03,0.035,0.055,10464.0,0.0
0.03,0.035,0.055,10553.0,0.0
0.03,0.035,0.055,10771.0,0.0
0.03,0.035,0.055,10130.0,0.0
0.03,0.035,0.055,10410.0,0.0
0.03,0.035,0.055,9982.0,0.0
0.03,0.035,0.055,10013.0,0.0
0.03,0.035,0.055,10361.0,0.0
0.03,0.035,0.06,10520.0,0.0
0.03,0.035,0.06,10320.0,0.0
0.03,0.035,0.06,10186.0,0.0
0.03,0.035,0.06,10569.0,0.0
0.03,0.035,0.06,10577.0,0.0
0.03,0.035,0.06,10566.0,0.0
0.03,0.035,0.06,10607.0,0.0
0.03,0.035,0.06,10288.0,0.0
0.03,0.035,0.06,10483.0,0.0
0.03,0.035,0.06,10735.0,0.0
0.03,0.035,0.06,10351.0,0.0
0.03,0.035,0.06,10389.0,0.0
0.03,0.035,0.06,10290.0,0.0
0.03,0.035,0.06,10319.0,0.0
0.03,0.035,0.06,10312.0,0.0
0.03,0.035,0.06,9874.0,0.0
0.03,0.035,0.06,10609.0,0.0
0.03,0.035,0.06,10363.0,0.0
0.03,0.035,0.06,10776.0,0.0
0.03,0.035,0.06,10671.0,0.0
0.03,0.035,0.06,10710.0,0.0
0.03,0.035,0.06,10443.0,0.0
0.03,0.035,0.06,10609.0,0.0
0.03,0.035,0.06,10329.0,0.0
0.03,0.035,0.06,10466.0,0.0
0.03,0.035,0.06,11007.0,0.0
0.03,0.035,0.06,10112.0,0.0
0.03,0.035,0.06,10848.0,0.0
0.03,0.035,0.06,10467.0,0.0
0.03,0.035,0.06,10550.0,0.0
0.03,0.04,0.03,9328.0,0.0
0.03,0.04,0.03,8248.0,0.0
0.03,0.04,0.03,7599.0,11.0
0.03,0.04,0.03,7018.0,0.0
0.03,0.04,0.03,1962.0,1541.0
0.03,0.04,0.03,7880.0,0.0
0.03,0.04,0.03,7772.0,0.0
0.03,0.04,0.03,2199.0,1556.0
0.03,0.04,0.03,4298.0,1569.0
0.03,0.04,0.03,3692.0,1794.0
0.03,0.04,0.03,1527.0,1671.0
0.03,0.04,0.03,2502.0,1446.0
0.03,0.04,0.03,7782.0,1.0
0.03,0.04,0.03,3953.0,1662.0
0.03,0.04,0.03,9333.0,0.0
0.03,0.04,0.03,1888.0,1564.0
0.03,0.04,0.03,5009.0,1695.0
0.03,0.04,0.03,4059.0,1614.0
0.03,0.04,0.03,7591.0,0.0
0.03,0.04,0.03,8492.0,0.0
0.03,0.04,0.03,7716.0,5.0
0.03,0.04,0.03,8706.0,0.0
0.03,0.04,0.03,3674.0,1796.0
0.03,0.04,0.03,1863.0,1525.0
0.03,0.04,0.03,5675.0,1426.0
0.03,0.04,0.03,2515.0,1381.0
0.03,0.04,0.03,2178.0,1471.0
0.03,0.04,0.03,4373.0,1115.0
0.03,0.04,0.03,8814.0,0.0
0.03,0.04,0.03,9022.0,0.0
0.03,0.04,0.035,9677.0,0.0
0.03,0.04,0.035,9315.0,0.0
0.03,0.04,0.035,8525.0,0.0
0.03,0.04,0.035,7420.0,8.0
0.03,0.04,0.035,9401.0,0.0
0.03,0.04,0.035,8683.0,0.0
0.03,0.04,0.035,9461.0,0.0
0.03,0.04,0.035,9945.0,0.0
0.03,0.04,0.035,8431.0,0.0
0.03,0.04,0.035,8664.0,0.0
0.03,0.04,0.035,9068.0,0.0
0.03,0.04,0.035,10112.0,0.0
0.03,0.04,0.035,3895.0,1524.0
0.03,0.04,0.035,9362.0,0.0
0.03,0.04,0.035,9582.0,0.0
0.03,0.04,0.035,9458.0,0.0
0.03,0.04,0.035,8502.0,1.0
0.03,0.04,0.035,9089.0,0.0
0.03,0.04,0.035,9047.0,0.0
0.03,0.04,0.035,8248.0,0.0
0.03,0.04,0.035,9600.0,0.0
0.03,0.04,0.035,9090.0,0.0
0.03,0.04,0.035,9081.0,0.0
0.03,0.04,0.035,9102.0,0.0
0.03,0.04,0.035,9179.0,0.0
0.03,0.04,0.035,8537.0,0.0
0.03,0.04,0.035,3495.0,1694.0
0.03,0.04,0.035,9778.0,0.0
0.03,0.04,0.035,9078.0,0.0
0.03,0.04,0.035,8783.0,0.0
0.03,0.04,0.04,9800.0,0.0
0.03,0.04,0.04,9757.0,0.0
0.03,0.04,0.04,9226.0,0.0
0.03,0.04,0.04,9841.0,0.0
0.03,0.04,0.04,10397.0,0.0
0.03,0.04,0.04,10257.0,0.0
0.03,0.04,0.04,10058.0,0.0
0.03,0.04,0.04,10016.0,0.0
0.03,0.04,0.04,9827.0,0.0
0.03,0.04,0.04,9770.0,0.0
0.03,0.04,0.04,9443.0,0.0
0.03,0.04,0.04,9662.0,0.0
0.03,0.04,0.04,9524.0,0.0
0.03,0.04,0.04,9820.0,0.0
0.03,0.04,0.04,10025.0,0.0
0.03,0.04,0.04,9840.0,0.0
0.03,0.04,0.04,10024.0,0.0
0.03,0.04,0.04,9006.0,0.0
0.03,0.04,0.04,9999.0,0.0
0.03,0.04,0.04,9439.0,0.0
0.03,0.04,0.04,9885.0,0.0
0.03,0.04,0.04,9848.0,0.0
0.03,0.04,0.04,9870.0,0.0
0.03,0.04,0.04,8911.0,0.0
0.03,0.04,0.04,9703.0,0.0
0.03,0.04,0.04,7968.0,0.0
0.03,0.04,0.04,10152.0,0.0
0.03,0.04,0.04,9428.0,0.0
0.03,0.04,0.04,9827.0,0.0
0.03,0.04,0.04,10138.0,0.0
0.03,0.04,0.045,10270.0,0.0
0.03,0.04,0.045,9984.0,0.0
0.03,0.04,0.045,9543.0,0.0
0.03,0.04,0.045,10178.0,0.0
0.03,0.04,0.045,10084.0,0.0
0.03,0.04,0.045,10074.0,0.0
0.03,0.04,0.045,10034.0,0.0
0.03,0.04,0.045,10284.0,0.0
0.03,0.04,0.045,10123.0,0.0
0.03,0.04,0.045,10362.0,0.0
0.03,0.04,0.045,10082.0,0.0
0.03,0.04,0.045,9878.0,0.0
0.03,0.04,0.045,9968.0,0.0
0.03,0.04,0.045,10556.0,0.0
0.03,0.04,0.045,10406.0,0.0
0.03,0.04,0.045,9983.0,0.0
0.03,0.04,0.045,9082.0,0.0
0.03,0.04,0.045,10150.0,0.0
0.03,0.04,0.045,10079.0,0.0
0.03,0.04,0.045,10058.0,0.0
0.03,0.04,0.045,10152.0,0.0
0.03,0.04,0.045,9544.0,0.0
0.03,0.04,0.045,10367.0,0.0
0.03,0.04,0.045,9867.0,0.0
0.03,0.04,0.045,9846.0,0.0
0.03,0.04,0.045,9578.0,0.0
0.03,0.04,0.045,10461.0,0.0
0.03,0.04,0.045,9717.0,0.0
0.03,0.04,0.045,10180.0,0.0
0.03,0.04,0.045,10433.0,0.0
0.03,0.04,0.05,10004.0,0.0
0.03,0.04,0.05,10313.0,0.0
0.03,0.04,0.05,10449.0,0.0
0.03,0.04,0.05,10055.0,0.0
0.03,0.04,0.05,9970.0,0.0
0.03,0.04,0.05,10344.0,0.0
0.03,0.04,0.05,10203.0,0.0
0.03,0.04,0.05,10440.0,0.0
0.03,0.04,0.05,10533.0,0.0
0.03,0.04,0.05,10313.0,0.0
0.03,0.04,0.05,10529.0,0.0
0.03,0.04,0.05,10020.0,0.0
0.03,0.04,0.05,10122.0,0.0
0.03,0.04,0.05,10111.0,0.0
0.03,0.04,0.05,10513.0,0.0
0.03,0.04,0.05,10282.0,0.0
0.03,0.04,0.05,9678.0,0.0
0.03,0.04,0.05,10451.0,0.0
0.03,0.04,0.05,9945.0,0.0
0.03,0.04,0.05,10245.0,0.0
0.03,0.04,0.05,10477.0,0.0
0.03,0.04,0.05,10043.0,0.0
0.03,0.04,0.05,10769.0,0.0
0.03,0.04,0.05,10350.0,0.0
0.03,0.04,0.05,10408.0,0.0
0.03,0.04,0.05,9691.0,0.0
0.03,0.04,0.05,9942.0,0.0
0.03,0.04,0.05,10374.0,0.0
0.03,0.04,0.05,10237.0,0.0
0.03,0.04,0.05,10451.0,0.0
0.03,0.04,0.055,10393.0,0.0
0.03,0.04,0.055,10944.0,0.0
0.03,0.04,0.055,10447.0,0.0
0.03,0.04,0.055,10284.0,0.0
0.03,0.04,0.055,10397.0,0.0
0.03,0.04,0.055,10527.0,0.0
0.03,0.04,0.055,10350.0,0.0
0.03,0.04,0.055,10088.0,0.0
0.03,0.04,0.055,10451.0,0.0
0.03,0.04,0.055,10418.0,0.0
0.03,0.04,0.055,10513.0,0.0
0.03,0.04,0.055,10722.0,0.0
0.03,0.04,0.055,10633.0,0.0
0.03,0.04,0.055,10317.0,0.0
0.03,0.04,0.055,10844.0,0.0
0.03,0.04,0.055,10384.0,0.0
0.03,0.04,0.055,10427.0,0.0
0.03,0.04,0.055,10420.0,0.0
0.03,0.04,0.055,10360.0,0.0
0.03,0.04,0.055,10490.0,0.0
0.03,0.04,0.055,9908.0,0.0
0.03,0.04,0.055,10297.0,0.0
0.03,0.04,0.055,10550.0,0.0
0.03,0.04,0.055,10382.0,0.0
0.03,0.04,0.055,10188.0,0.0
0.03,0.04,0.055,10435.0,0.0
0.03,0.04,0.055,10426.0,0.0
0.03,0.04,0.055,10342.0,0.0
0.03,0.04,0.055,10476.0,0.0
0.03,0.04,0.055,10385.0,0.0
0.03,0.04,0.06,10350.0,0.0
0.03,0.04,0.06,10597.0,0.0
0.03,0.04,0.06,10311.0,0.0
0.03,0.04,0.06,10367.0,0.0
0.03,0.04,0.06,10155.0,0.0
0.03,0.04,0.06,10292.0,0.0
0.03,0.04,0.06,10671.0,0.0
0.03,0.04,0.06,10433.0,0.0
0.03,0.04,0.06,10336.0,0.0
0.03,0.04,0.06,10219.0,0.0
0.03,0.04,0.06,10652.0,0.0
0.03,0.04,0.06,10495.0,0.0
0.03,0.04,0.06,10466.0,0.0
0.03,0.04,0.06,10750.0,0.0
0.03,0.04,0.06,10448.0,0.0
0.03,0.04,0.06,10411.0,0.0
0.03,0.04,0.06,10361.0,0.0
0.03,0.04,0.06,10501.0,0.0
0.03,0.04,0.06,10445.0,0.0
0.03,0.04,0.06,10280.0,0.0
0.03,0.04,0.06,10387.0,0.0
0.03,0.04,0.06,10732.0,0.0
0.03,0.04,0.06,10651.0,0.0
0.03,0.04,0.06,10807.0,0.0
0.03,0.04,0.06,10251.0,0.0
0.03,0.04,0.06,10427.0,0.0
0.03,0.04,0.06,10539.0,0.0
0.03,0.04,0.06,10220.0,0.0
0.03,0.04,0.06,10467.0,0.0
0.03,0.04,0.06,10651.0,0.0
0.03,0.045,0.03,9182.0,0.0
0.03,0.045,0.03,5658.0,1518.0
0.03,0.045,0.03,7759.0,0.0
0.03,0.045,0.03,8741.0,0.0
0.03,0.045,0.03,3924.0,1695.0
0.03,0.045,0.03,8001.0,1.0
0.03,0.045,0.03,8746.0,0.0
0.03,0.045,0.03,2717.0,1567.0
0.03,0.045,0.03,7821.0,0.0
0.03,0.045,0.03,1640.0,1331.0
0.03,0.045,0.03,1685.0,1281.0
0.03,0.045,0.03,9577.0,0.0
0.03,0.045,0.03,9268.0,0.0
0.03,0.045,0.03,8783.0,0.0
0.03,0.045,0.03,4715.0,1602.0
0.03,0.045,0.03,5696.0,1393.0
0.03,0.045,0.03,8340.0,0.0
0.03,0.045,0.03,8802.0,0.0
0.03,0.045,0.03,8303.0,0.0
0.03,0.045,0.03,7823.0,0.0
0.03,0.045,0.03,3612.0,1430.0
0.03,0.045,0.03,2227.0,1355.0
0.03,0.045,0.03,9536.0,0.0
0.03,0.045,0.03,8296.0,0.0
0.03,0.045,0.03,3492.0,1446.0
0.03,0.045,0.03,796.0,1603.0
0.03,0.045,0.03,5619.0,1179.0
0.03,0.045,0.03,4566.0,1379.0
0.03,0.045,0.03,3941.0,1720.0
0.03,0.045,0.03,9467.0,0.0
0.03,0.045,0.035,9431.0,0.0
0.03,0.045,0.035,10116.0,0.0
0.03,0.045,0.035,9333.0,0.0
0.03,0.045,0.035,9101.0,0.0
0.03,0.045,0.035,10206.0,0.0
0.03,0.045,0.035,8352.0,0.0
0.03,0.045,0.035,4168.0,1556.0
0.03,0.045,0.035,9604.0,0.0
0.03,0.045,0.035,10189.0,0.0
0.03,0.045,0.035,9942.0,0.0
0.03,0.045,0.035,9192.0,0.0
0.03,0.045,0.035,9993.0,0.0
0.03,0.045,0.035,8511.0,0.0
0.03,0.045,0.035,8612.0,0.0
0.03,0.045,0.035,10049.0,0.0
0.03,0.045,0.035,9500.0,0.0
0.03,0.045,0.035,8678.0,0.0
0.03,0.045,0.035,7710.0,1.0
0.03,0.045,0.035,9350.0,0.0
0.03,0.045,0.035,8582.0,0.0
0.03,0.045,0.035,9715.0,0.0
0.03,0.045,0.035,9381.0,0.0
0.03,0.045,0.035,8668.0,0.0
0.03,0.045,0.035,9431.0,0.0
0.03,0.045,0.035,8720.0,0.0
0.03,0.045,0.035,8039.0,0.0
0.03,0.045,0.035,2833.0,1398.0
0.03,0.045,0.035,8602.0,0.0
0.03,0.045,0.035,7397.0,3.0
0.03,0.045,0.035,9209.0,0.0
0.03,0.045,0.04,9023.0,0.0
0.03,0.045,0.04,9946.0,0.0
0.03,0.045,0.04,9430.0,0.0
0.03,0.045,0.04,9709.0,0.0
0.03,0.045,0.04,9874.0,0.0
0.03,0.045,0.04,9983.0,0.0
0.03,0.045,0.04,10286.0,0.0
0.03,0.045,0.04,8814.0,0.0
0.03,0.045,0.04,9198.0,0.0
0.03,0.045,0.04,10089.0,0.0
0.03,0.045,0.04,9831.0,0.0
0.03,0.045,0.04,10578.0,0.0
0.03,0.045,0.04,9460.0,0.0
0.03,0.045,0.04,10526.0,0.0
0.03,0.045,0.04,9945.0,0.0
0.03,0.045,0.04,10034.0,0.0
0.03,0.045,0.04,9339.0,0.0
0.03,0.045,0.04,9663.0,0.0
0.03,0.045,0.04,9830.0,0.0
0.03,0.045,0.04,10142.0,0.0
0.03,0.045,0.04,9490.0,0.0
0.03,0.045,0.04,9771.0,0.0
0.03,0.045,0.04,9514.0,0.0
0.03,0.045,0.04,9534.0,0.0
0.03,0.045,0.04,9882.0,0.0
0.03,0.045,0.04,9763.0,0.0
0.03,0.045,0.04,9976.0,0.0
0.03,0.045,0.04,9723.0,0.0
0.03,0.045,0.04,10349.0,0.0
0.03,0.045,0.04,10765.0,0.0
0.03,0.045,0.045,9974.0,0.0
0.03,0.045,0.045,10386.0,0.0
0.03,0.045,0.045,9827.0,0.0
0.03,0.045,0.045,10309.0,0.0
0.03,0.045,0.045,9898.0,0.0
0.03,0.045,0.045,10226.0,0.0
0.03,0.045,0.045,10112.0,0.0
0.03,0.045,0.045,10291.0,0.0
0.03,0.045,0.045,10237.0,0.0
0.03,0.045,0.045,10357.0,0.0
0.03,0.045,0.045,10352.0,0.0
0.03,0.045,0.045,9660.0,0.0
0.03,0.045,0.045,10016.0,0.0
0.03,0.045,0.045,9971.0,0.0
0.03,0.045,0.045,10278.0,0.0
0.03,0.045,0.045,10217.0,0.0
0.03,0.045,0.045,10377.0,0.0
0.03,0.045,0.045,10004.0,0.0
0.03,0.045,0.045,10050.0,0.0
0.03,0.045,0.045,10200.0,0.0
0.03,0.045,0.045,9755.0,0.0
0.03,0.045,0.045,10373.0,0.0
0.03,0.045,0.045,9910.0,0.0
0.03,0.045,0.045,9854.0,0.0
0.03,0.045,0.045,9997.0,0.0
0.03,0.045,0.045,9563.0,0.0
0.03,0.045,0.045,10048.0,0.0
0.03,0.045,0.045,9607.0,0.0
0.03,0.045,0.045,10549.0,0.0
0.03,0.045,0.045,10296.0,0.0
0.03,0.045,0.05,10619.0,0.0
0.03,0.045,0.05,10489.0,0.0
0.03,0.045,0.05,9934.0,0.0
0.03,0.045,0.05,10043.0,0.0
0.03,0.045,0.05,10019.0,0.0
0.03,0.045,0.05,10013.0,0.0
0.03,0.045,0.05,10414.0,0.0
0.03,0.045,0.05,9989.0,0.0
0.03,0.045,0.05,10079.0,0.0
0.03,0.045,0.05,10351.0,0.0
0.03,0.045,0.05,10106.0,0.0
0.03,0.045,0.05,10617.0,0.0
0.03,0.045,0.05,10346.0,0.0
0.03,0.045,0.05,10424.0,0.0
0.03,0.045,0.05,10556.0,0.0
0.03,0.045,0.05,10437.0,0.0
0.03,0.045,0.05,10289.0,0.0
0.03,0.045,0.05,10482.0,0.0
0.03,0.045,0.05,10652.0,0.0
0.03,0.045,0.05,10452.0,0.0
0.03,0.045,0.05,9685.0,0.0
0.03,0.045,0.05,10056.0,0.0
0.03,0.045,0.05,10618.0,0.0
0.03,0.045,0.05,10178.0,0.0
0.03,0.045,0.05,10528.0,0.0
0.03,0.045,0.05,9772.0,0.0
0.03,0.045,0.05,10722.0,0.0
0.03,0.045,0.05,10114.0,0.0
0.03,0.045,0.05,10639.0,0.0
0.03,0.045,0.05,10359.0,0.0
0.03,0.045,0.055,10526.0,0.0
0.03,0.045,0.055,10827.0,0.0
0.03,0.045,0.055,10094.0,0.0
0.03,0.045,0.055,10460.0,0.0
0.03,0.045,0.055,10411.0,0.0
0.03,0.045,0.055,10607.0,0.0
0.03,0.045,0.055,10347.0,0.0
0.03,0.045,0.055,10765.0,0.0
0.03,0.045,0.055,10730.0,0.0
0.03,0.045,0.055,10498.0,0.0
0.03,0.045,0.055,10419.0,0.0
0.03,0.045,0.055,10735.0,0.0
0.03,0.045,0.055,10510.0,0.0
0.03,0.045,0.055,11060.0,0.0
0.03,0.045,0.055,10873.0,0.0
0.03,0.045,0.055,10783.0,0.0
0.03,0.045,0.055,10297.0,0.0
0.03,0.045,0.055,10667.0,0.0
0.03,0.045,0.055,10494.0,0.0
0.03,0.045,0.055,10347.0,0.0
0.03,0.045,0.055,9822.0,0.0
0.03,0.045,0.055,10376.0,0.0
0.03,0.045,0.055,10808.0,0.0
0.03,0.045,0.055,10443.0,0.0
0.03,0.045,0.055,10509.0,0.0
0.03,0.045,0.055,10256.0,0.0
0.03,0.045,0.055,10589.0,0.0
0.03,0.045,0.055,9680.0,0.0
0.03,0.045,0.055,10579.0,0.0
0.03,0.045,0.055,10554.0,0.0
0.03,0.045,0.06,10750.0,0.0
0.03,0.045,0.06,10171.0,0.0
0.03,0.045,0.06,10184.0,0.0
0.03,0.045,0.06,10920.0,0.0
0.03,0.045,0.06,10124.0,0.0
0.03,0.045,0.06,10337.0,0.0
0.03,0.045,0.06,10475.0,0.0
0.03,0.045,0.06,10407.0,0.0
0.03,0.045,0.06,10679.0,0.0
0.03,0.045,0.06,10838.0,0.0
0.03,0.045,0.06,10558.0,0.0
0.03,0.045,0.06,10672.0,0.0
0.03,0.045,0.06,10383.0,0.0
0.03,0.045,0.06,10968.0,0.0
0.03,0.045,0.06,10447.0,0.0
0.03,0.045,0.06,10224.0,0.0
0.03,0.045,0.06,9992.0,0.0
0.03,0.045,0.06,10641.0,0.0
0.03,0.045,0.06,10713.0,0.0
0.03,0.045,0.06,10271.0,0.0
0.03,0.045,0.06,10384.0,0.0
0.03,0.045,0.06,10608.0,0.0
0.03,0.045,0.06,10517.0,0.0
0.03,0.045,0.06,10314.0,0.0
0.03,0.045,0.06,11118.0,0.0
0.03,0.045,0.06,10275.0,0.0
0.03,0.045,0.06,10547.0,0.0
0.03,0.045,0.06,10552.0,0.0
0.03,0.045,0.06,10135.0,0.0
0.03,0.045,0.06,10568.0,0.0
0.03,0.05,0.03,8432.0,0.0
0.03,0.05,0.03,10008.0,0.0
0.03,0.05,0.03,8564.0,0.0
0.03,0.05,0.03,5181.0,1670.0
0.03,0.05,0.03,8783.0,0.0
0.03,0.05,0.03,9347.0,0.0
0.03,0.05,0.03,8617.0,0.0
0.03,0.05,0.03,1907.0,1350.0
0.03,0.05,0.03,8539.0,0.0
0.03,0.05,0.03,9653.0,0.0
0.03,0.05,0.03,9611.0,0.0
0.03,0.05,0.03,8441.0,0.0
0.03,0.05,0.03,9425.0,0.0
0.03,0.05,0.03,8993.0,0.0
0.03,0.05,0.03,9642.0,0.0
0.03,0.05,0.03,9339.0,0.0
0.03,0.05,0.03,8381.0,1.0
0.03,0.05,0.03,9667.0,0.0
0.03,0.05,0.03,8746.0,0.0
0.03,0.05,0.03,8737.0,0.0
0.03,0.05,0.03,8767.0,0.0
0.03,0.05,0.03,8379.0,0.0
0.03,0.05,0.03,9124.0,0.0
0.03,0.05,0.03,8512.0,0.0
0.03,0.05,0.03,8006.0,0.0
0.03,0.05,0.03,8058.0,0.0
0.03,0.05,0.03,4637.0,1634.0
0.03,0.05,0.03,6292.0,68.0
0.03,0.05,0.03,8031.0,0.0
0.03,0.05,0.03,8877.0,0.0
0.03,0.05,0.035,10332.0,0.0
0.03,0.05,0.035,9953.0,0.0
0.03,0.05,0.035,9781.0,0.0
0.03,0.05,0.035,9214.0,0.0
0.03,0.05,0.035,8918.0,0.0
0.03,0.05,0.035,9429.0,0.0
0.03,0.05,0.035,9113.0,0.0
0.03,0.05,0.035,9671.0,0.0
0.03,0.05,0.035,9504.0,0.0
0.03,0.05,0.035,9884.0,0.0
0.03,0.05,0.035,9876.0,0.0
0.03,0.05,0.035,10448.0,0.0
0.03,0.05,0.035,9349.0,0.0
0.03,0.05,0.035,8947.0,0.0
