k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.867403,0.162865,0.479475,0.0430005,0.810043,5.48392,12.0263,10.8247,22.0223,123.24,110.036,34.6319,30.3444,103.615
0.480242,0.842938,0.268226,0.566045,0.110506,18.7619,7.28608,2.28692,248.664,45.8719,11.2128,91.6788,36.7059,14.9815
0.601391,0.11416,0.622845,0.250749,0.79318,6.43532,11.2439,10.6557,31.5452,98.2799,106.676,43.9856,44.7502,89.2541
0.3741,0.533641,0.723165,0.198996,0.38077,9.25412,10.4705,8.61032,61.751,79.2832,85.8748,59.0473,57.2108,66.528
0.772991,0.256975,0.357285,0.0691544,0.897831,7.81612,9.63028,10.8885,41.2472,82.4543,118.942,41.1151,46.7675,87.0364
0.169727,0.759746,0.121394,0.652886,0.656362,20.3737,2.63868,5.32252,298.26,8.91056,32.1825,39.1474,77.0291,10.3874
0.267438,0.187234,0.819044,0.257959,0.573647,6.10132,10.5513,11.6823,31.4033,77.5176,131.013,39.6806,51.6536,84.9394
0.605289,0.864925,0.403721,0.660604,0.530037,17.5019,6.97108,3.86192,228.142,41.4198,17.4094,83.7993,49.1005,19.8554
0.497848,0.198755,0.785721,0.0588237,0.431923,4.46752,13.2143,10.6531,16.3279,125.933,120.016,33.0975,28.1467,103.858
0.442184,0.238211,0.57022,0.223097,0.0465021,7.89932,16.3465,4.08912,45.6096,193.365,33.0206,78.1713,25.6398,56.432
0.25773,0.689241,0.0661812,0.334333,0.509153,18.2469,3.14528,6.94272,220.051,12.5195,64.0162,39.5219,88.4188,20.0068
0.580509,0.586759,0.632992,0.0198499,0.542995,8.52932,9.78468,10.0209,47.4352,76.1399,112.615,47.7283,51.8407,78.5764
0.522835,0.928192,0.835303,0.350789,0.442646,12.4007,9.71608,6.21812,112.67,72.2296,44.7845,78.7278,56.951,45.7197
