k1,k2,k3,k4,k5,k6,o1,o2,o3,o4,o5,o6
0.8,0.2,1,0.8,0.6,0.2,1.2858,9.8156,2.5838,24.081,0.0208,4.0922
0.8,0.2,1,0.8,0.6,0.4,0.8098,14.8008,3.0598,18.7064,0.1074,4.0056
0.8,0.2,1,0.8,0.6,0.6,0.3556,19.7924,3.514,13.4438,0.2906,3.8224
0.8,0.2,1,0.8,0.6,0.8,0.158,24.069,3.7116,9.287,0.608,3.505
0.8,0.2,1,0.8,0.6,1,0.0972,27.3668,3.7724,6.2486,0.9282,3.1848
0.8,0.2,1,0.8,0.8,0.2,1.288,9.7828,2.5816,24.1142,0.019,4.094
0.8,0.2,1,0.8,0.8,0.4,0.8158,14.858,3.0538,18.6476,0.0998,4.0132
0.8,0.2,1,0.8,0.8,0.6,0.387,19.857,3.4826,13.4156,0.2956,3.8174
0.8,0.2,1,0.8,0.8,0.8,0.1632,24.0566,3.7064,9.305,0.6084,3.5046
0.8,0.2,1,0.8,0.8,1,0.0978,27.4288,3.7718,6.1786,0.9196,3.1934
0.8,0.2,1,0.8,1,0.2,1.2748,9.7532,2.5948,24.1346,0.023,4.09
0.8,0.2,1,0.8,1,0.4,0.789,14.9498,3.0806,18.5406,0.1114,4.0016
0.8,0.2,1,0.8,1,0.6,0.3782,19.7866,3.4914,13.4782,0.2966,3.8164
0.8,0.2,1,0.8,1,0.8,0.1512,23.9388,3.7184,9.4204,0.618,3.495
0.8,0.2,1,0.8,1,1,0.0982,27.297,3.7714,6.337,0.9458,3.1672
0.8,0.2,1,1,0.2,0.2,1.2956,9.6636,2.574,24.2418,0.0198,4.0932
0.8,0.2,1,1,0.2,0.4,0.8012,15.1356,3.0684,18.3496,0.094,4.019
0.8,0.2,1,1,0.2,0.6,0.3808,19.9088,3.4888,13.3268,0.2648,3.8482
0.8,0.2,1,1,0.2,0.8,0.154,24.1938,3.7156,9.1354,0.5852,3.5278
0.8,0.2,1,1,0.2,1,0.1014,27.6074,3.7682,6.0422,0.9582,3.1548
0.8,0.2,1,1,0.4,0.2,1.3076,9.7774,2.562,24.1358,0.0156,4.0974
0.8,0.2,1,1,0.4,0.4,0.7888,14.9496,3.0808,18.523,0.0938,4.0192
0.8,0.2,1,1,0.4,0.6,0.3922,19.8068,3.4774,13.4672,0.2918,3.8212
0.8,0.2,1,1,0.4,0.8,0.136,24.1828,3.7336,9.1478,0.6046,3.5084
0.8,0.2,1,1,0.4,1,0.1022,27.481,3.7674,6.1556,0.9444,3.1686
0.8,0.2,1,1,0.6,0.2,1.3084,9.7972,2.5612,24.1218,0.0206,4.0924
0.8,0.2,1,1,0.6,0.4,0.8356,14.9452,3.034,18.5754,0.095,4.018
0.8,0.2,1,1,0.6,0.6,0.3906,19.7924,3.479,13.4594,0.2712,3.8418
0.8,0.2,1,1,0.6,0.8,0.1576,24.123,3.712,9.234,0.6094,3.5036
0.8,0.2,1,1,0.6,1,0.0992,27.4734,3.7704,6.166,0.9502,3.1628
0.8,0.2,1,1,0.8,0.2,1.2818,9.6576,2.5878,24.2324,0.0182,4.0948
0.8,0.2,1,1,0.8,0.4,0.838,14.8044,3.0316,18.7304,0.1068,4.0062
0.8,0.2,1,1,0.8,0.6,0.3762,19.8474,3.4934,13.4202,0.3014,3.8116
0.8,0.2,1,1,0.8,0.8,0.156,23.9386,3.7136,9.3972,0.5898,3.5232
0.8,0.2,1,1,0.8,1,0.1152,27.4678,3.7544,6.1468,0.9094,3.2036
0.8,0.2,1,1,1,0.2,1.2832,9.7276,2.5864,24.167,0.0214,4.0916
0.8,0.2,1,1,1,0.4,0.796,14.9194,3.0736,18.5618,0.0952,4.0178
0.8,0.2,1,1,1,0.6,0.4164,19.773,3.4532,13.507,0.2736,3.8394
0.8,0.2,1,1,1,0.8,0.1566,24.1366,3.713,9.2432,0.6332,3.4798
0.8,0.2,1,1,1,1,0.1016,27.4434,3.768,6.1796,0.9314,3.1816
0.8,0.4,0.2,0.2,0.2,0.2,0.0026,32.8238,3.867,0.9842,1.2154,2.8976
0.8,0.4,0.2,0.2,0.2,0.4,0.0016,34.5982,3.868,0.2372,2.2438,1.8692
0.8,0.4,0.2,0.2,0.2,0.6,0.0016,35.323,3.868,0.1006,2.832,1.281
0.8,0.4,0.2,0.2,0.2,0.8,0.0026,35.6684,3.867,0.0496,3.1254,0.9876
0.8,0.4,0.2,0.2,0.2,1,0.001,35.8622,3.8686,0.04,3.3112,0.8018
0.8,0.4,0.2,0.2,0.4,0.2,0.0024,32.8102,3.8672,1.0364,1.2542,2.8588
0.8,0.4,0.2,0.2,0.4,0.4,0.0016,34.6034,3.868,0.262,2.2738,1.8392
0.8,0.4,0.2,0.2,0.4,0.6,0.0022,35.3098,3.8674,0.102,2.8196,1.2934
0.8,0.4,0.2,0.2,0.4,0.8,0.0012,35.6992,3.8684,0.0598,3.1678,0.9452
0.8,0.4,0.2,0.2,0.4,1,0.0028,35.8806,3.8668,0.0478,3.3356,0.7774
0.8,0.4,0.2,0.2,0.6,0.2,0.002,32.8254,3.8676,1.0414,1.2748,2.8382
0.8,0.4,0.2,0.2,0.6,0.4,0.0022,34.5682,3.8674,0.2818,2.2578,1.8552
0.8,0.4,0.2,0.2,0.6,0.6,0.0014,35.3476,3.8682,0.1078,2.864,1.249
0.8,0.4,0.2,0.2,0.6,0.8,0.001,35.7016,3.8686,0.069,3.1796,0.9334
0.8,0.4,0.2,0.2,0.6,1,0.0024,35.9136,3.8672,0.0524,3.3736,0.7394
0.8,0.4,0.2,0.2,0.8,0.2,0.0024,32.7358,3.8672,1.1348,1.2782,2.8348
0.8,0.4,0.2,0.2,0.8,0.4,0.002,34.5708,3.8676,0.2928,2.2716,1.8414
0.8,0.4,0.2,0.2,0.8,0.6,0.0014,35.2776,3.8682,0.1428,2.829,1.284
0.8,0.4,0.2,0.2,0.8,0.8,0.0018,35.6408,3.8678,0.0808,3.1298,0.9832
0.8,0.4,0.2,0.2,0.8,1,0.001,35.8826,3.8686,0.0548,3.3464,0.7666
0.8,0.4,0.2,0.2,1,0.2,0.002,32.7544,3.8676,1.1654,1.3278,2.7852
0.8,0.4,0.2,0.2,1,0.4,0.0018,34.5204,3.8678,0.332,2.2606,1.8524
0.8,0.4,0.2,0.2,1,0.6,0.0022,35.3202,3.8674,0.133,2.861,1.252
0.8,0.4,0.2,0.2,1,0.8,0.002,35.6468,3.8676,0.0988,3.1536,0.9594
0.8,0.4,0.2,0.2,1,1,0.0018,35.8632,3.8678,0.0664,3.3378,0.7752
0.8,0.4,0.2,0.4,0.2,0.2,0.0026,32.9354,3.867,0.8736,1.2164,2.8966
0.8,0.4,0.2,0.4,0.2,0.4,0.0024,34.7078,3.8672,0.1524,2.2678,1.8452
0.8,0.4,0.2,0.4,0.2,0.6,0.002,35.3556,3.8676,0.06,2.8236,1.2894
0.8,0.4,0.2,0.4,0.2,0.8,0.002,35.7086,3.8676,0.0284,3.145,0.968
0.8,0.4,0.2,0.4,0.2,1,0.0018,35.9118,3.8678,0.0216,3.3416,0.7714
0.8,0.4,0.2,0.4,0.4,0.2,0.0016,32.91,3.868,0.9088,1.2272,2.8858
0.8,0.4,0.2,0.4,0.4,0.4,0.0012,34.7044,3.8684,0.1624,2.2756,1.8374
0.8,0.4,0.2,0.4,0.4,0.6,0.0014,35.3584,3.8682,0.0694,2.8364,1.2766
0.8,0.4,0.2,0.4,0.4,0.8,0.0018,35.6914,3.8678,0.0336,3.1332,0.9798
0.8,0.4,0.2,0.4,0.4,1,0.0026,35.9024,3.867,0.0262,3.336,0.777
0.8,0.4,0.2,0.4,0.6,0.2,0.0014,32.8966,3.8682,0.9232,1.2284,2.8846
0.8,0.4,0.2,0.4,0.6,0.4,0.0012,34.66,3.8684,0.1982,2.267,1.846
0.8,0.4,0.2,0.4,0.6,0.6,0.0026,35.3504,3.867,0.0694,2.8272,1.2858
0.8,0.4,0.2,0.4,0.6,0.8,0.0016,35.701,3.868,0.0334,3.1428,0.9702
0.8,0.4,0.2,0.4,0.6,1,0.0012,35.8966,3.8684,0.0302,3.3356,0.7774
0.8,0.4,0.2,0.4,0.8,0.2,0.001,32.8862,3.8686,0.9554,1.2506,2.8624
0.8,0.4,0.2,0.4,0.8,0.4,0.002,34.633,3.8676,0.2258,2.2668,1.8462
0.8,0.4,0.2,0.4,0.8,0.6,0.0022,35.3466,3.8674,0.0808,2.8352,1.2778
0.8,0.4,0.2,0.4,0.8,0.8,0.0018,35.706,3.8678,0.036,3.1502,0.9628
0.8,0.4,0.2,0.4,0.8,1,0.002,35.9082,3.8676,0.0342,3.3504,0.7626
0.8,0.4,0.2,0.4,1,0.2,0.001,32.8256,3.8686,1.0042,1.2388,2.8742
0.8,0.4,0.2,0.4,1,0.4,0.0028,34.5932,3.8668,0.2296,2.23,1.883
0.8,0.4,0.2,0.4,1,0.6,0.0026,35.364,3.867,0.0836,2.855,1.258
0.8,0.4,0.2,0.4,1,0.8,0.0012,35.6984,3.8684,0.0512,3.1584,0.9546
0.8,0.4,0.2,0.4,1,1,0.002,35.9162,3.8676,0.0334,3.3576,0.7554
0.8,0.4,0.2,0.6,0.2,0.2,0.0026,32.9576,3.867,0.8402,1.2052,2.9078
0.8,0.4,0.2,0.6,0.2,0.4,0.0018,34.7042,3.8678,0.1296,2.242,1.871
0.8,0.4,0.2,0.6,0.2,0.6,0.0018,35.3594,3.8678,0.0394,2.807,1.306
0.8,0.4,0.2,0.6,0.2,0.8,0.0024,35.7404,3.8672,0.0182,3.1662,0.9468
0.8,0.4,0.2,0.6,0.2,1,0.001,35.9538,3.8686,0.0126,3.3754,0.7376
0.8,0.4,0.2,0.6,0.4,0.2,0.002,32.9418,3.8676,0.8752,1.225,2.888
0.8,0.4,0.2,0.6,0.4,0.4,0.001,34.7024,3.8686,0.1608,2.2722,1.8408
0.8,0.4,0.2,0.6,0.4,0.6,0.0012,35.4028,3.8684,0.0424,2.854,1.259
0.8,0.4,0.2,0.6,0.4,0.8,0.0024,35.7196,3.8672,0.0262,3.1534,0.9596
0.8,0.4,0.2,0.6,0.4,1,0.0026,35.9014,3.867,0.0168,3.3256,0.7874
0.8,0.4,0.2,0.6,0.6,0.2,0.0016,32.9678,3.868,0.8364,1.2126,2.9004
0.8,0.4,0.2,0.6,0.6,0.4,0.002,34.6886,3.8676,0.1692,2.2658,1.8472
0.8,0.4,0.2,0.6,0.6,0.6,0.0014,35.3882,3.8682,0.046,2.8428,1.2702
0.8,0.4,0.2,0.6,0.6,0.8,0.0006,35.7182,3.869,0.0254,3.153,0.96
0.8,0.4,0.2,0.6,0.6,1,0.0012,35.9264,3.8684,0.0198,3.355,0.758
0.8,0.4,0.2,0.6,0.8,0.2,0.0014,32.8958,3.8682,0.9086,1.213,2.9
0.8,0.4,0.2,0.6,0.8,0.4,0.0014,34.6804,3.8682,0.1886,2.2776,1.8354
0.8,0.4,0.2,0.6,0.8,0.6,0.0026,35.3738,3.867,0.0674,2.8486,1.2644
0.8,0.4,0.2,0.6,0.8,0.8,0.0008,35.7062,3.8688,0.0292,3.1446,0.9684
0.8,0.4,0.2,0.6,0.8,1,0.0012,35.9128,3.8684,0.0184,3.34,0.773
0.8,0.4,0.2,0.6,1,0.2,0.0024,32.9054,3.8672,0.92,1.233,2.88
0.8,0.4,0.2,0.6,1,0.4,0.0014,34.63,3.8682,0.2018,2.2404,1.8726
0.8,0.4,0.2,0.6,1,0.6,0.001,35.3696,3.8686,0.0718,2.8504,1.2626
0.8,0.4,0.2,0.6,1,0.8,0.0016,35.7446,3.868,0.0318,3.1848,0.9282
0.8,0.4,0.2,0.6,1,1,0.0016,35.9074,3.868,0.0242,3.34,0.773
0.8,0.4,0.2,0.8,0.2,0.2,0.0024,32.9922,3.8672,0.825,1.2248,2.8882
0.8,0.4,0.2,0.8,0.2,0.4,0.0012,34.6768,3.8684,0.1254,2.211,1.902
0.8,0.4,0.2,0.8,0.2,0.6,0.0024,35.3908,3.8672,0.0378,2.8362,1.2768
0.8,0.4,0.2,0.8,0.2,0.8,0.0016,35.6956,3.868,0.0224,3.1264,0.9866
0.8,0.4,0.2,0.8,0.2,1,0.001,35.9262,3.8686,0.0106,3.3458,0.7672
0.8,0.4,0.2,0.8,0.4,0.2,0.0016,32.9264,3.868,0.8604,1.1952,2.9178
0.8,0.4,0.2,0.8,0.4,0.4,0.0014,34.6792,3.8682,0.1442,2.232,1.881
0.8,0.4,0.2,0.8,0.4,0.6,0.0012,35.3878,3.8684,0.0484,2.845,1.268
0.8,0.4,0.2,0.8,0.4,0.8,0.002,35.7072,3.8676,0.02,3.1352,0.9778
0.8,0.4,0.2,0.8,0.4,1,0.0016,35.9042,3.868,0.013,3.3256,0.7874
0.8,0.4,0.2,0.8,0.6,0.2,0.0016,32.9418,3.868,0.8678,1.218,2.895
0.8,0.4,0.2,0.8,0.6,0.4,0.0012,34.7014,3.8684,0.1664,2.2766,1.8364
0.8,0.4,0.2,0.8,0.6,0.6,0.0028,35.3928,3.8668,0.0454,2.8454,1.2676
0.8,0.4,0.2,0.8,0.6,0.8,0.0016,35.7126,3.868,0.019,3.14,0.973
0.8,0.4,0.2,0.8,0.6,1,0.0028,35.9062,3.8668,0.0158,3.3292,0.7838
0.8,0.4,0.2,0.8,0.8,0.2,0.0028,32.893,3.8668,0.9098,1.21,2.903
0.8,0.4,0.2,0.8,0.8,0.4,0.0008,34.6638,3.8688,0.1678,2.2408,1.8722
0.8,0.4,0.2,0.8,0.8,0.6,0.001,35.362,3.8686,0.0638,2.8348,1.2782
0.8,0.4,0.2,0.8,0.8,0.8,0.002,35.7128,3.8676,0.026,3.1468,0.9662
0.8,0.4,0.2,0.8,0.8,1,0.0022,35.8984,3.8674,0.0192,3.3254,0.7876
0.8,0.4,0.2,0.8,1,0.2,0.0016,32.9016,3.868,0.9256,1.2356,2.8774
0.8,0.4,0.2,0.8,1,0.4,0.0018,34.6412,3.8678,0.175,2.2244,1.8886
0.8,0.4,0.2,0.8,1,0.6,0.0022,35.3576,3.8674,0.0604,2.8258,1.2872
0.8,0.4,0.2,0.8,1,0.8,0.001,35.724,3.8686,0.0226,3.1556,0.9574
0.8,0.4,0.2,0.8,1,1,0.0014,35.9148,3.8682,0.0176,3.341,0.772
0.8,0.4,0.2,1,0.2,0.2,0.0026,33.0116,3.867,0.7976,1.2166,2.8964
0.8,0.4,0.2,1,0.2,0.4,0.0032,34.7024,3.8664,0.1208,2.23,1.883
0.8,0.4,0.2,1,0.2,0.6,0.0026,35.3426,3.867,0.0376,2.7876,1.3254
0.8,0.4,0.2,1,0.2,0.8,0.0024,35.7124,3.8672,0.02,3.14,0.973
0.8,0.4,0.2,1,0.2,1,0.0018,35.9152,3.8678,0.0082,3.3316,0.7814
0.8,0.4,0.2,1,0.4,0.2,0.0024,32.98,3.8672,0.8198,1.2074,2.9056
0.8,0.4,0.2,1,0.4,0.4,0.0022,34.7052,3.8674,0.1532,2.2662,1.8468
0.8,0.4,0.2,1,0.4,0.6,0.0036,35.3654,3.866,0.048,2.8198,1.2932
0.8,0.4,0.2,1,0.4,0.8,0.0028,35.7316,3.8668,0.015,3.1538,0.9592
0.8,0.4,0.2,1,0.4,1,0.002,35.9144,3.8676,0.0134,3.3358,0.7772
0.8,0.4,0.2,1,0.6,0.2,0.0028,32.9336,3.8668,0.8658,1.2066,2.9064
0.8,0.4,0.2,1,0.6,0.4,0.0022,34.7092,3.8674,0.1352,2.2522,1.8608
0.8,0.4,0.2,1,0.6,0.6,0.0024,35.4044,3.8672,0.0356,2.8476,1.2654
0.8,0.4,0.2,1,0.6,0.8,0.0008,35.72,3.8688,0.0154,3.1446,0.9684
0.8,0.4,0.2,1,0.6,1,0.0012,35.9314,3.8684,0.0112,3.3514,0.7616
0.8,0.4,0.2,1,0.8,0.2,0.0016,32.933,3.868,0.876,1.2174,2.8956
0.8,0.4,0.2,1,0.8,0.4,0.0012,34.7262,3.8684,0.1558,2.2908,1.8222
0.8,0.4,0.2,1,0.8,0.6,0.001,35.3778,3.8686,0.0482,2.835,1.278
0.8,0.4,0.2,1,0.8,0.8,0.0028,35.7252,3.8668,0.0158,3.1482,0.9648
0.8,0.4,0.2,1,0.8,1,0.0024,35.9134,3.8672,0.0108,3.3318,0.7812
0.8,0.4,0.2,1,1,0.2,0.0026,32.9228,3.867,0.874,1.2042,2.9088
0.8,0.4,0.2,1,1,0.4,0.0028,34.6578,3.8668,0.1756,2.2406,1.8724
0.8,0.4,0.2,1,1,0.6,0.0014,35.371,3.8682,0.0498,2.8294,1.2836
0.8,0.4,0.2,1,1,0.8,0.0028,35.7168,3.8668,0.0228,3.1468,0.9662
0.8,0.4,0.2,1,1,1,0.0028,35.9102,3.8668,0.014,3.3314,0.7816
0.8,0.4,0.4,0.2,0.2,0.2,0.0366,27.2672,3.833,5.6836,0.3242,3.7888
0.8,0.4,0.4,0.2,0.2,0.4,0.0198,31.0622,3.8498,2.5252,0.9776,3.1354
0.8,0.4,0.4,0.2,0.2,0.6,0.0028,33.3278,3.8668,0.9754,1.7104,2.4026
0.8,0.4,0.4,0.2,0.2,0.8,0.0034,34.3764,3.8662,0.4608,2.2438,1.8692
0.8,0.4,0.4,0.2,0.2,1,0.0028,34.899,3.8668,0.2614,2.5676,1.5454
0.8,0.4,0.4,0.2,0.4,0.2,0.0388,27.055,3.8308,5.8962,0.3224,3.7906
0.8,0.4,0.4,0.2,0.4,0.4,0.0126,31.0224,3.857,2.6188,1.0386,3.0744
0.8,0.4,0.4,0.2,0.4,0.6,0.0032,33.2306,3.8664,1.0662,1.7036,2.4094
0.8,0.4,0.4,0.2,0.4,0.8,0.0024,34.3416,3.8672,0.4584,2.2076,1.9054
0.8,0.4,0.4,0.2,0.4,1,0.0018,34.8992,3.8678,0.2562,2.5636,1.5494
0.8,0.4,0.4,0.2,0.6,0.2,0.0304,27.0674,3.8392,5.8888,0.3358,3.7772
0.8,0.4,0.4,0.2,0.6,0.4,0.0186,31.041,3.851,2.6084,1.0408,3.0722
0.8,0.4,0.4,0.2,0.6,0.6,0.0038,33.1598,3.8658,1.128,1.694,2.419
0.8,0.4,0.4,0.2,0.6,0.8,0.0018,34.2794,3.8678,0.5298,2.2174,1.8956
0.8,0.4,0.4,0.2,0.6,1,0.0028,34.8782,3.8668,0.2894,2.5748,1.5382
0.8,0.4,0.4,0.2,0.8,0.2,0.0344,26.958,3.8352,6.022,0.3556,3.7574
0.8,0.4,0.4,0.2,0.8,0.4,0.018,31.024,3.8516,2.6612,1.0772,3.0358
0.8,0.4,0.4,0.2,0.8,0.6,0.0046,33.1398,3.865,1.1676,1.7128,2.4002
0.8,0.4,0.4,0.2,0.8,0.8,0.0026,34.2666,3.867,0.5688,2.2428,1.8702
0.8,0.4,0.4,0.2,0.8,1,0.0042,34.8094,3.8654,0.3302,2.5454,1.5676
0.8,0.4,0.4,0.2,1,0.2,0.0352,27.005,3.8344,5.9788,0.3586,3.7544
0.8,0.4,0.4,0.2,1,0.4,0.0148,30.8978,3.8548,2.7354,1.0284,3.0846
0.8,0.4,0.4,0.2,1,0.6,0.003,33.1172,3.8666,1.213,1.7372,2.3758
0.8,0.4,0.4,0.2,1,0.8,0.0026,34.2164,3.867,0.598,2.2218,1.8912
0.8,0.4,0.4,0.2,1,1,0.0024,34.7902,3.8672,0.3584,2.5562,1.5568
0.8,0.4,0.4,0.4,0.2,0.2,0.033,27.2064,3.8366,5.702,0.2854,3.8276
0.8,0.4,0.4,0.4,0.2,0.4,0.017,31.2982,3.8526,2.3094,1.0006,3.1124
0.8,0.4,0.4,0.4,0.2,0.6,0.0024,33.336,3.8672,0.9286,1.6722,2.4408
0.8,0.4,0.4,0.4,0.2,0.8,0.003,34.4788,3.8666,0.3572,2.243,1.87
0.8,0.4,0.4,0.4,0.2,1,0.0022,34.9704,3.8674,0.1906,2.5688,1.5442
0.8,0.4,0.4,0.4,0.4,0.2,0.0338,27.2272,3.8358,5.6886,0.292,3.821
0.8,0.4,0.4,0.4,0.4,0.4,0.014,31.2398,3.8556,2.3738,1.0096,3.1034
0.8,0.4,0.4,0.4,0.4,0.6,0.0032,33.4566,3.8664,0.842,1.7054,2.4076
0.8,0.4,0.4,0.4,0.4,0.8,0.0016,34.4222,3.868,0.3714,2.202,1.911
0.8,0.4,0.4,0.4,0.4,1,0.0026,34.963,3.867,0.1968,2.5672,1.5458
0.8,0.4,0.4,0.4,0.6,0.2,0.0374,27.1368,3.8322,5.794,0.3034,3.8096
0.8,0.4,0.4,0.4,0.6,0.4,0.0068,31.1646,3.8628,2.4196,0.9874,3.1256
0.8,0.4,0.4,0.4,0.6,0.6,0.0032,33.335,3.8664,0.9516,1.6934,2.4196
0.8,0.4,0.4,0.4,0.6,0.8,0.003,34.4334,3.8666,0.3874,2.2278,1.8852
0.8,0.4,0.4,0.4,0.6,1,0.0016,34.9866,3.868,0.2042,2.5992,1.5138
0.8,0.4,0.4,0.4,0.8,0.2,0.0392,27.2512,3.8304,5.715,0.337,3.776
0.8,0.4,0.4,0.4,0.8,0.4,0.015,31.1126,3.8546,2.515,1.0226,3.0904
0.8,0.4,0.4,0.4,0.8,0.6,0.0022,33.3106,3.8674,0.9958,1.7142,2.3988
0.8,0.4,0.4,0.4,0.8,0.8,0.0028,34.356,3.8668,0.4592,2.2224,1.8906
0.8,0.4,0.4,0.4,0.8,1,0.0022,34.9218,3.8674,0.2462,2.5758,1.5372
0.8,0.4,0.4,0.4,1,0.2,0.0394,27.0936,3.8302,5.861,0.3252,3.7878
0.8,0.4,0.4,0.4,1,0.4,0.015,31.1428,3.8546,2.4836,1.0214,3.0916
0.8,0.4,0.4,0.4,1,0.6,0.0036,33.258,3.866,1.028,1.6924,2.4206
0.8,0.4,0.4,0.4,1,0.8,0.0024,34.366,3.8672,0.4194,2.193,1.92
0.8,0.4,0.4,0.4,1,1,0.0032,34.9706,3.8664,0.2208,2.5982,1.5148
0.8,0.4,0.4,0.6,0.2,0.2,0.0326,27.2142,3.837,5.6768,0.2684,3.8446
0.8,0.4,0.4,0.6,0.2,0.4,0.0146,31.3744,3.855,2.2068,0.9766,3.1364
0.8,0.4,0.4,0.6,0.2,0.6,0.003,33.4774,3.8666,0.8358,1.7202,2.3928
0.8,0.4,0.4,0.6,0.2,0.8,0.0022,34.4806,3.8674,0.316,2.2044,1.9086
0.8,0.4,0.4,0.6,0.2,1,0.0014,34.9638,3.8682,0.1634,2.5358,1.5772
0.8,0.4,0.4,0.6,0.4,0.2,0.0356,27.2922,3.834,5.6156,0.2822,3.8308
0.8,0.4,0.4,0.6,0.4,0.4,0.016,31.3402,3.8536,2.2808,1.015,3.098
0.8,0.4,0.4,0.6,0.4,0.6,0.0036,33.4794,3.866,0.8102,1.696,2.417
0.8,0.4,0.4,0.6,0.4,0.8,0.0022,34.4686,3.8674,0.36,2.2364,1.8766
0.8,0.4,0.4,0.6,0.4,1,0.0036,34.9862,3.866,0.1636,2.5562,1.5568
0.8,0.4,0.4,0.6,0.6,0.2,0.027,27.1922,3.8426,5.7068,0.282,3.831
0.8,0.4,0.4,0.6,0.6,0.4,0.0106,31.273,3.859,2.3278,1.0002,3.1128
0.8,0.4,0.4,0.6,0.6,0.6,0.0036,33.436,3.866,0.8464,1.6888,2.4242
0.8,0.4,0.4,0.6,0.6,0.8,0.0026,34.4536,3.867,0.362,2.223,1.89
0.8,0.4,0.4,0.6,0.6,1,0.0024,34.9964,3.8672,0.1726,2.5766,1.5364
0.8,0.4,0.4,0.6,0.8,0.2,0.026,27.279,3.8436,5.645,0.308,3.805
0.8,0.4,0.4,0.6,0.8,0.4,0.0058,31.265,3.8638,2.3526,1.0218,3.0912
0.8,0.4,0.4,0.6,0.8,0.6,0.0042,33.388,3.8654,0.8812,1.675,2.438
0.8,0.4,0.4,0.6,0.8,0.8,0.0028,34.4278,3.8668,0.3922,2.2272,1.8858
0.8,0.4,0.4,0.6,0.8,1,0.0028,34.9882,3.8668,0.1998,2.5952,1.5178
0.8,0.4,0.4,0.6,1,0.2,0.0318,27.0806,3.8378,5.8188,0.2776,3.8354
0.8,0.4,0.4,0.6,1,0.4,0.0104,31.233,3.8592,2.3884,1.021,3.092
0.8,0.4,0.4,0.6,1,0.6,0.003,33.3876,3.8666,0.8976,1.6922,2.4208
0.8,0.4,0.4,0.6,1,0.8,0.002,34.4224,3.8676,0.3964,2.2268,1.8862
0.8,0.4,0.4,0.6,1,1,0.002,34.9664,3.8676,0.1866,2.561,1.552
0.8,0.4,0.4,0.8,0.2,0.2,0.0322,27.2834,3.8374,5.5966,0.2578,3.8552
0.8,0.4,0.4,0.8,0.2,0.4,0.0106,31.3874,3.859,2.2256,1.0124,3.1006
0.8,0.4,0.4,0.8,0.2,0.6,0.004,33.4608,3.8656,0.8204,1.6872,2.4258
0.8,0.4,0.4,0.8,0.2,0.8,0.003,34.5494,3.8666,0.2716,2.228,1.885
0.8,0.4,0.4,0.8,0.2,1,0.003,35.0014,3.8666,0.1574,2.5658,1.5472
0.8,0.4,0.4,0.8,0.4,0.2,0.0324,27.2632,3.8372,5.6286,0.2694,3.8436
0.8,0.4,0.4,0.8,0.4,0.4,0.0044,31.3254,3.8652,2.2492,0.9802,3.1328
0.8,0.4,0.4,0.8,0.4,0.6,0.0028,33.4564,3.8668,0.8252,1.6888,2.4242
0.8,0.4,0.4,0.8,0.4,0.8,0.002,34.4582,3.8676,0.3474,2.2136,1.8994
0.8,0.4,0.4,0.8,0.4,1,0.0028,34.9798,3.8668,0.165,2.552,1.561
0.8,0.4,0.4,0.8,0.6,0.2,0.0416,27.2866,3.828,5.621,0.276,3.837
0.8,0.4,0.4,0.8,0.6,0.4,0.0052,31.2316,3.8644,2.3586,0.995,3.118
0.8,0.4,0.4,0.8,0.6,0.6,0.0048,33.4326,3.8648,0.8666,1.7044,2.4086
0.8,0.4,0.4,0.8,0.6,0.8,0.0026,34.442,3.867,0.3404,2.1898,1.9232
0.8,0.4,0.4,0.8,0.6,1,0.002,35.0078,3.8676,0.1634,2.5792,1.5338
0.8,0.4,0.4,0.8,0.8,0.2,0.0362,27.2608,3.8334,5.6398,0.2744,3.8386
0.8,0.4,0.4,0.8,0.8,0.4,0.0218,31.2894,3.8478,2.3542,1.0318,3.0812
0.8,0.4,0.4,0.8,0.8,0.6,0.0042,33.435,3.8654,0.8632,1.704,2.409
0.8,0.4,0.4,0.8,0.8,0.8,0.0026,34.4748,3.867,0.3702,2.2524,1.8606
0.8,0.4,0.4,0.8,0.8,1,0.0032,35.0032,3.8664,0.1622,2.5722,1.5408
0.8,0.4,0.4,0.8,1,0.2,0.031,27.1832,3.8386,5.7234,0.2856,3.8274
0.8,0.4,0.4,0.8,1,0.4,0.021,31.216,3.8486,2.3718,0.9768,3.1362
0.8,0.4,0.4,0.8,1,0.6,0.0042,33.3854,3.8654,0.8818,1.673,2.44
0.8,0.4,0.4,0.8,1,0.8,0.0028,34.4096,3.8668,0.3678,2.1846,1.9284
0.8,0.4,0.4,0.8,1,1,0.002,35.0038,3.8676,0.161,2.5728,1.5402
0.8,0.4,0.4,1,0.2,0.2,0.0336,27.1832,3.836,5.684,0.2436,3.8694
0.8,0.4,0.4,1,0.2,0.4,0.0086,31.33,3.861,2.2434,0.9748,3.1382
0.8,0.4,0.4,1,0.2,0.6,0.0044,33.5084,3.8652,0.7694,1.6834,2.4296
0.8,0.4,0.4,1,0.2,0.8,0.003,34.4456,3.8666,0.3528,2.2054,1.9076
0.8,0.4,0.4,1,0.2,1,0.0014,35.0286,3.8682,0.1314,2.5686,1.5444
0.8,0.4,0.4,1,0.4,0.2,0.0326,27.1994,3.837,5.6942,0.271,3.842
0.8,0.4,0.4,1,0.4,0.4,0.0126,31.393,3.857,2.203,0.9934,3.1196
