kt,k1,k2,k3,k4,k5,o1,o2,o3,o4,o5,o6,o7,o8,o9
0.5,0.493712,0.782149,0.221902,0.463218,0.0458804,10.6988,8.462,7.6756,81.48,76.4775,146.637,47.2464,52.5998,44.1187
0.5,0.234493,0.423164,0.289244,0.0618228,0.504617,7.1244,7.3636,12.3484,47.3132,62.6651,293.93,22.7145,20.9645,50.629
0.5,0.780237,0.64862,0.845737,0.960298,0.630574,9.977,9.8036,7.0558,77.6336,84.2015,83.2669,59.9131,57.2119,56.5861
0.5,0.869064,0.471175,0.0989842,0.401734,0.87484,9.717,7.9446,9.1748,73.6264,68.1664,139.939,36.301,49.554,69.541
0.5,0.918492,0.293317,0.532078,0.91655,0.938955,9.5672,9.5358,7.7334,72.4072,86.6949,90.0371,51.401,54.7716,65.5199
0.5,0.19827,0.984144,0.844678,0.674897,0.529218,9.9752,7.3562,9.505,71.4633,52.2786,167.212,42.7166,67.1606,40.9081
0.5,0.74187,0.504132,0.475621,0.28764,0.843957,8.1062,8.5828,10.1474,51.7817,71.361,168.847,34.6568,41.047,74.5634
0.5,0.481499,0.00621795,0.775679,0.276879,0.300172,5.2932,11.907,9.6362,30.1321,131.868,186.507,22.3311,24.8092,74.8685
0.5,0.154739,0.147853,0.0429229,0.647598,0.424776,9.9506,7.4188,9.467,82.8335,79.4705,175.19,21.9981,69.1927,36.3243
0.5,0.342225,0.230255,0.0463087,0.0122162,0.413741,6.9308,8.1348,11.7708,53.3447,82.7636,277.105,14.4674,11.0399,64.1481
0.5,0.575904,0.763341,0.369459,0.104808,0.110071,8.6368,9.1274,9.0722,58.0341,84.6117,190.912,39.3779,26.1304,63.975
0.5,0.441042,0.595321,0.859374,0.337814,0.22589,7.6844,10.0434,9.1086,45.3215,91.5446,176.662,41.384,40.0251,58.0889
0.5,0.846121,0.0516331,0.762528,0.843696,0.0735252,7.223,14.109,5.5044,49.7344,179.117,72.3993,47.7995,36.8951,60.9424
0.5,0.671894,0.893854,0.406388,0.932136,0.949596,12.093,6.8546,7.8888,109.626,45.8822,99.8856,50.347,73.4516,44.7664
0.5,0.23964,0.176767,0.416095,0.184092,0.430546,6.5766,8.7722,11.4876,41.4408,87.5842,257.257,19.9067,26.4235,56.7906
0.5,0.137108,0.202382,0.602543,0.740192,0.54713,8.581,8.4744,9.781,62.027,75.6669,172.594,30.8928,67.1023,43.1229
0.5,0.543917,0.664909,0.903465,0.808093,0.242271,9.3972,10.4124,7.0268,66.8944,95.6046,105.88,55.9294,54.9539,51.1892
0.5,0.434088,0.854317,0.882755,0.263503,0.583258,7.9524,8.2848,10.5992,47.7741,61.2759,205.194,37.4677,44.1876,57.485
0.5,0.310847,0.114877,0.996115,0.173095,0.633093,4.9152,9.8234,12.0978,24.6509,85.7858,256.553,19.9908,23.9019,68.8746
0.5,0.867114,0.304934,0.495848,0.526143,0.887013,8.3426,9.512,8.9818,56.4485,85.6146,127.27,40.2026,47.5862,73.8069
0.5,0.452393,0.933047,0.71786,0.146947,0.495241,8.1202,7.9376,10.7786,50.1418,57.9845,225.63,35.8573,35.9528,57.5737
0.5,0.973276,0.498507,0.789937,0.905252,0.70774,9.414,10.412,7.0104,69.6413,96.682,80.8017,57.4607,52.5532,62.6857
0.5,0.905001,0.829762,0.517516,0.318613,0.143259,9.5054,10.2092,7.1218,65.8411,97.9426,113.72,54.0027,39.7754,63.7321
0.5,0.677627,0.402068,0.810336,0.81132,0.831383,8.8226,9.508,8.5058,65.603,79.5963,108.976,48.1397,59.355,61.6796
0.5,0.660891,0.00174916,0.066632,0.632596,0.556006,8.9678,9.6542,8.2144,72.7933,108.537,121.981,29.9299,47.8743,66.8023
0.5,0.612817,0.214843,0.168395,0.56977,0.688891,9.2634,8.5998,8.9732,71.75,80.4397,136.497,34.9186,54.5478,62.4522
0.5,0.718574,0.942466,0.319032,0.664923,0.658737,11.5476,7.3526,7.9362,93.3084,54.2303,117.689,48.9887,64.8263,49.8333
0.5,0.324799,0.807403,0.0477355,0.886225,0.212151,13.1186,6.516,7.2018,124.444,55.3364,113.754,44.8586,75.7672,28.869
0.5,0.524224,0.467476,0.833938,0.842559,0.756719,9.1114,9.1732,8.5518,66.5243,73.8824,121.136,45.9327,62.9033,56.6546
0.5,0.277627,0.831015,0.810314,0.549486,0.211756,9.2526,8.8142,8.7696,61.5547,72.8879,169.469,45.2678,56.1226,42.916
0.5,0.327119,0.132051,0.47787,0.802586,0.0848118,8.6884,10.9646,7.1834,67.4344,125.29,125.233,37.6565,58.3498,41.2771
0.5,0.0562824,0.649384,0.791952,0.584721,0.997208,8.8176,6.1362,11.8826,58.2056,38.5654,221.594,28.4097,71.9898,36.6801
0.5,0.612944,0.194913,0.535868,0.865356,0.140846,8.7826,11.7124,6.3414,66.0061,130.658,92.4225,48.6726,49.9368,53.1092
0.5,0.741435,0.749532,0.0146529,0.699901,0.767023,12.2368,6.6158,7.9838,106.338,53.6913,109.643,44.2608,66.5391,50.6259
0.5,0.968932,0.574694,0.238781,0.339321,0.34335,9.4492,9.8768,7.5104,67.4881,100.999,112.234,46.3688,39.7021,69.8306
0.5,0.277767,0.222895,0.683613,0.565397,0.480026,7.6524,9.4454,9.7386,48.9022,86.8588,180.927,31.5805,53.431,52.9066
0.5,0.394844,0.630763,0.259349,0.702018,0.353904,10.9718,7.7596,8.105,86.1066,66.4903,138.276,43.4807,65.1906,42.1545
0.5,0.953275,0.515137,0.10298,0.700919,0.985744,11.1068,7.6148,8.1148,91.0204,64.8562,107.648,44.4698,59.3682,60.6618
0.5,0.463741,0.507631,0.0935168,0.362266,0.810974,9.6402,6.6912,10.505,72.0167,53.1477,189.399,28.3654,55.2521,55.3628
0.5,0.450891,0.5331,0.237495,0.978763,0.95372,11.8922,6.5154,8.4288,107.739,46.415,112.379,41.8399,77.1449,44.0108
0.5,0.338936,0.376896,0.72577,0.0797446,0.159075,6.0286,10.2412,10.5666,33.5773,102.274,253.743,28.4436,15.7954,57.2262
0.5,0.877294,0.763004,0.863529,0.482366,0.503405,8.7502,10.1566,7.9296,58.5647,90.7066,113.419,52.3094,46.1969,66.4107
0.5,0.40769,0.88422,0.860333,0.0842401,0.567916,7.3116,7.9838,11.541,43.322,58.414,243.627,32.4753,30.0762,61.0288
0.5,0.895556,0.453346,0.532532,0.373959,0.99859,8.1356,8.9864,9.7144,51.7768,74.6319,150.398,36.7096,44.4898,76.6592
0.5,0.176732,0.512043,0.437511,0.164703,0.852258,7.4848,6.285,13.0666,47.5561,44.6711,292.442,22.3067,35.8453,45.7754
0.5,0.367183,0.404278,0.581444,0.482807,0.179657,8.2846,9.9096,8.6422,53.9744,97.3997,161.47,40.4236,48.6324,50.7842
0.5,0.358702,0.206828,0.474236,0.163935,0.512504,6.4358,8.9966,11.404,40.5456,83.3229,242.341,21.1991,26.4256,65.5325
0.5,0.145307,0.0463983,0.928084,0.834802,0.140776,7.2654,11.5734,7.9976,50.9984,131.356,142.436,31.8538,58.8792,43.1336
0.5,0.820757,0.316045,0.943669,0.34384,0.291462,6.4342,12.387,8.0152,34.8174,133.612,126.043,40.03,30.0002,78.9955
0.5,0.143615,0.0391402,0.16179,0.643195,0.52819,9.0862,7.7412,10.009,73.8863,80.2795,181.352,20.2264,66.8022,41.4744
0.5,0.380155,0.992277,0.0962713,0.467508,0.81707,11.4864,5.1992,10.1508,92.3375,33.3726,182.209,32.2776,68.5294,41.4955
0.5,0.43572,0.805532,0.182175,0.362708,0.619291,10.2196,6.5532,10.0636,74.2186,47.1282,189.059,34.0639,56.0973,50.898
0.5,0.532111,0.304205,0.722571,0.377829,0.277361,7.0594,10.9794,8.7976,41.8086,112.767,157.319,36.1975,37.0164,67.1009
0.5,0.687191,0.626331,0.853349,0.933537,0.811227,9.7912,9.1328,7.9124,73.6415,74.1216,98.4492,53.364,61.9897,57.8022
0.5,0.0722815,0.950028,0.35613,0.991377,0.377084,12.6244,6.037,8.175,116.593,43.8432,136.104,40.2017,85.6319,22.1582
0.5,0.461876,0.193021,0.438977,0.985848,0.990522,10.045,7.9678,8.8236,85.1064,63.1934,119.709,38.4417,70.9339,52.8819
0.5,0.834661,0.284907,0.693003,0.152679,0.830388,6.1164,10.155,10.565,34.3793,93.2664,177.39,26.8979,26.2295,90.6165
0.5,0.715545,0.913079,0.013586,0.833635,0.19981,13.2948,7.3458,6.1958,124.318,63.9898,86.4219,56.1123,63.1899,39.5948
0.5,0.29426,0.511333,0.814701,0.513517,0.16149,8.1538,9.9606,8.722,50.5899,94.9112,169.399,41.486,49.6299,47.696
0.5,0.683741,0.14275,0.444433,0.642176,0.523352,8.2268,10.4674,8.1422,59.0292,107.493,118.713,38.3181,48.3478,66.9785
0.5,0.628054,0.617851,0.0328677,0.911739,0.233012,12.464,8.054,6.3184,113.415,79.5866,85.9746,53.072,62.0319,41.6703
0.5,0.0731966,0.503394,0.695869,0.776327,0.214827,9.4294,8.702,8.705,68.6559,79.7127,166.07,38.302,69.0289,31.712
0.5,0.302833,0.931016,0.746256,0.442359,0.706916,9.2208,7.034,10.5816,62.4965,45.2067,195.852,36.5704,60.7631,47.1511
0.5,0.193167,0.0596825,0.716376,0.459237,0.702872,6.6888,8.7388,11.4088,40.2756,75.5533,223.382,22.2706,48.7548,55.6311
0.5,0.0140851,0.400973,0.162622,0.370007,0.342419,9.0728,6.536,11.2276,64.58,64.7489,258.322,23.3042,54.2685,24.8638
0.5,0.646442,0.423141,0.355256,0.825722,0.279289,10.2148,9.846,6.7756,82.5688,100.103,91.8528,52.47,55.3153,51.2147
0.5,0.855063,0.369553,0.065362,0.289886,0.54398,8.9342,9.1664,8.7358,65.8386,94.8621,137.211,33.017,36.4597,77.8297
0.5,0.25969,0.648959,0.836067,0.132035,0.903634,6.6772,7.0382,13.121,36.3363,47.9611,279.296,24.8497,33.6696,55.946
0.5,0.00271887,0.0639735,0.106262,0.148911,0.807857,6.8862,5.8914,14.0588,51.1211,55.4147,339.924,8.99124,28.5936,35.4473
0.5,0.69686,0.144342,0.302814,0.571172,0.897333,8.542,8.9478,9.3466,60.7532,82.762,139.428,33.6438,49.1468,72.0001
0.5,0.863358,0.490083,0.6588,0.878895,0.840215,9.7948,9.3996,7.642,72.9733,81.9871,92.2427,53.24,56.9231,62.4974
0.5,0.729527,0.080662,0.555774,0.871639,0.598174,8.508,10.8202,7.5082,65.6555,108.225,96.7381,44.3492,51.9958,64.6077
0.5,0.0944502,0.198085,0.952973,0.888661,0.0363886,7.8588,11.3924,7.5852,56.531,127.611,141.908,36.902,62.076,34.2592
0.5,0.791431,0.35667,0.516329,0.052587,0.528923,6.4382,10.391,10.0072,39.8762,102.633,185.916,25.8538,17.9296,88.2658
0.5,0.819164,0.928447,0.874834,0.502942,0.201841,9.375,10.4586,7.0028,62.8413,97.4446,105.258,58.1168,44.3756,60.9975
0.5,0.493102,0.797048,0.886208,0.755298,0.22708,9.739,9.7866,7.3108,71.704,85.4974,111.74,55.5854,57.2716,48.9343
0.5,0.570604,0.0361875,0.0989143,0.449081,0.120638,8.0554,11.0126,7.7684,61.7267,138.549,137.404,26.3652,39.6382,61.4188
0.5,0.90347,0.564269,0.464276,0.174602,0.188853,8.0786,10.9324,7.8254,52.2337,112.396,139.616,42.1825,27.2928,74.6639
0.5,0.845663,0.63636,0.267977,0.0625559,0.733546,8.149,8.4398,10.2476,55.3391,72.6913,185.678,30.1997,28.9419,80.2664
0.5,0.580298,0.161101,0.950335,0.626506,0.0431975,6.696,13.2958,6.8446,40.1132,154.579,115.802,41.4608,38.1582,61.396
0.5,0.120932,0.295001,0.645487,0.270024,0.431249,6.819,8.3344,11.683,39.8078,78.5907,264.196,24.4024,37.1645,43.3979
0.5,0.949552,0.904269,0.964924,0.598133,0.322629,9.3564,10.7122,6.7678,64.9896,97.6645,93.8787,60.3136,46.5655,61.1166
0.5,0.301769,0.0488535,0.204869,0.955671,0.945001,10.3942,7.1896,9.2526,93.2154,61.6,133.781,29.3413,75.5793,47.0433
0.5,0.340831,0.555831,0.679712,0.240533,0.526838,7.4544,8.3816,11.0004,44.212,67.4663,223.387,32.0604,39.6249,57.0441
0.5,0.68543,0.138937,0.575624,0.73266,0.356444,8.0914,11.4482,7.2968,56.4751,122.838,105.371,43.3085,46.9303,63.6809
0.5,0.779958,0.126074,0.74774,0.0464862,0.0917507,4.9464,13.4106,8.4794,27.9611,164.579,160.653,22.6253,8.49539,88.5447
0.5,0.787408,0.343041,0.160718,0.651368,0.891439,10.131,8.1038,8.6016,79.4517,70.4043,121.042,39.6239,57.6091,63.5801
0.5,0.472292,0.80714,0.512027,0.106237,0.741564,8.0252,7.1866,11.6246,51.4681,50.311,241.898,29.6476,33.6516,61.1241
0.5,0.165319,0.517545,0.310711,0.446998,0.232975,9.3174,7.7078,9.8112,64.9388,72.3685,207.004,33.7923,54.0401,36.2739
0.5,0.333607,0.213333,0.350153,0.480298,0.553827,8.291,8.5136,10.0318,56.496,78.6964,185.417,28.319,51.8811,55.7572
0.5,0.669959,0.613538,0.236298,0.956462,0.874335,11.9538,7.1854,7.6972,105.009,55.1052,99.661,47.7853,70.053,48.5362
0.5,0.555242,0.247262,0.380553,0.158846,0.802195,6.768,8.6654,11.403,43.0916,76.0695,217.162,22.3558,27.2295,78.5151
0.5,0.0150734,0.601471,0.298502,0.272791,0.770428,8.666,5.2242,12.9462,58.9986,38.6017,294.48,21.5226,51.4741,27.2251
0.5,0.266492,0.8212,0.634038,0.833826,0.995789,10.7482,6.3456,9.7426,84.925,38.6191,153.269,37.6452,79.0404,41.1702
0.5,0.339818,0.64286,0.664565,0.454665,0.219613,8.7402,9.0862,9.01,56.3516,80.3164,179.4,41.4919,47.9496,48.7865
0.5,0.691055,0.746338,0.76187,0.0608588,0.0620969,7.4664,10.7946,8.5754,44.423,105.255,173.637,42.7786,21.3083,70.5179
0.5,0.389595,0.730029,0.573903,0.82671,0.409812,10.6098,8.3122,7.9144,83.5899,68.9433,122.403,48.4281,65.4541,44.9117
0.5,0.646373,0.192668,0.940447,0.971207,0.41529,8.0754,11.8768,6.8842,58.0369,124.434,86.3269,51.545,49.2452,61.0729
0.5,0.0145226,0.815374,0.735798,0.0674199,0.368028,7.061,6.7454,13.03,43.4548,53.6901,347.873,29.8005,20.3674,23.585
0.5,0.599488,0.759689,0.42556,0.465898,0.920719,9.8248,7.1598,9.8518,71.7809,50.1599,157.19,39.1032,60.2597,57.3337
0.5,0.655796,0.234462,0.403395,0.324402,0.639298,7.4642,9.54,9.8322,48.6613,90.8218,166.678,29.8599,38.0017,75.3201
0.5,0.38423,0.55341,0.72884,0.246766,0.639542,7.3532,8.3254,11.1578,42.7282,64.9729,218.425,31.9024,39.5146,61.7818
0.5,0.186735,0.912165,0.828282,0.60609,0.616469,9.5824,7.1318,10.1222,67.6011,47.7548,182.484,38.0863,69.5791,39.6768
0.5,0.804054,0.144971,0.527785,0.760921,0.892224,8.5172,9.802,8.5172,61.3152,88.1292,115.097,41.0012,52.1941,70.7962
0.5,0.679883,0.279561,0.960873,0.181423,0.561997,5.6558,10.9668,10.2138,28.8499,101.553,187.922,28.3953,25.2194,83.4852
0.5,0.485895,0.0901258,0.536839,0.744035,0.439456,8.1958,10.5112,8.1294,59.3901,110.346,122.19,37.8527,53.2839,59.1625
0.5,0.773029,0.436031,0.216758,0.878887,0.826553,11.1018,8.027,7.7076,94.4179,68.3403,97.8465,47.8024,63.5613,54.596
0.5,0.733349,0.220861,0.80352,0.224777,0.193375,5.9368,12.53,8.3696,32.4229,139.748,151.652,31.9187,22.7303,79.7019
0.5,0.774121,0.75084,0.702892,0.810494,0.195197,10.2698,10.4272,6.1394,77.717,97.2582,83.4559,63.1374,51.3909,52.5184
0.5,0.226867,0.245454,0.547405,0.387959,0.585933,7.405,8.3566,11.0748,46.1902,72.5211,220.072,26.0128,48.2388,52.6191
0.5,0.0118478,0.146045,0.754501,0.622647,0.258326,7.547,9.4444,9.845,50.8868,100.071,202.861,25.8231,62.0982,31.4316
0.5,0.220926,0.346701,0.989926,0.416131,0.334419,6.7502,9.9262,10.16,36.2314,92.5425,208.188,32.1912,44.2374,51.3523
0.5,0.764836,0.830049,0.621752,0.891072,0.936304,11.0486,7.8952,7.8926,89.0665,57.012,101.996,52.1287,66.7234,53.3728
0.5,0.131768,0.643524,0.517906,0.916832,0.575863,10.9892,6.9294,8.9178,91.6006,52.2869,144.373,39.0929,79.6852,33.3537
0.5,0.794839,0.524622,0.932814,0.712662,0.629993,8.5316,10.4072,7.8976,56.978,92.4863,104.577,51.5096,50.5551,67.1765
0.5,0.0990296,0.766777,0.442248,0.881854,0.633598,11.5104,6.1542,9.1718,96.7132,44.4593,150.642,36.3622,82.7357,31.257
0.5,0.00376112,0.539039,0.336038,0.391246,0.898401,8.9468,5.2168,12.6728,61.3814,37.9358,268.657,21.6293,62.3045,28.3412
0.5,0.717151,0.0548178,0.173733,0.522354,0.336983,8.176,10.8428,7.8176,61.0776,126.569,121.97,31.1033,40.3706,69.9799
0.5,0.280073,0.0604464,0.234487,0.443014,0.0245213,7.7602,10.5464,8.5298,56.5616,132.094,180.161,22.9478,45.7674,43.1385
0.5,0.50021,0.298173,0.0182951,0.259062,0.333332,8.6422,8.6814,9.5128,64.3939,92.3196,182.303,26.8346,36.9953,62.924
0.5,0.466147,0.538857,0.286196,0.0273655,0.755888,7.358,7.3682,12.1102,50.065,58.0974,257.199,22.4665,21.6367,69.4783
0.5,0.868826,0.469353,0.724989,0.947408,0.230856,9.4884,11.662,5.686,72.0315,123.177,66.0878,64.5818,46.5907,54.4414
0.5,0.0816325,0.0841981,0.147299,0.586213,0.213895,8.97,8.4154,9.451,69.4238,100.495,198.473,19.3713,63.2828,29.4119
0.5,0.346275,0.523782,0.757328,0.779579,0.561794,9.3808,8.7142,8.7414,68.223,71.2512,137.64,42.8608,65.8428,49.0011
0.5,0.401028,0.0969403,0.176361,0.492882,0.627122,8.5264,8.3964,9.9136,64.1753,81.3307,176.379,24.4662,52.528,58.3253
0.5,0.465597,0.16828,0.892184,0.111695,0.0651045,5.0662,12.3854,9.3848,26.8108,139.01,210.562,24.9821,14.2528,68.8359
0.5,0.789353,0.675039,0.697047,0.70147,0.0751545,9.6558,11.1802,6.0004,68.575,113.574,87.1454,61.6408,46.2436,53.7305
0.5,0.270546,0.0684103,0.826722,0.831971,0.489075,7.7552,10.2822,8.799,55.9361,99.1828,138.141,34.369,60.5971,54.6661
0.5,0.352943,0.788606,0.852017,0.749328,0.530592,9.7538,8.3924,8.6902,70.2864,64.5209,138.748,46.7524,64.0179,48.7143
0.5,0.131055,0.390688,0.739916,0.316526,0.325284,7.0758,8.7554,11.0052,39.8504,80.2064,248.773,29.6871,40.4657,41.6944
0.5,0.929823,0.328093,0.125055,0.803742,0.832432,10.7102,8.5496,7.5766,87.7538,79.4438,94.9487,47.2915,55.8381,62.0593
0.5,0.379098,0.800325,0.676577,0.30411,0.633216,8.4144,7.6126,10.8094,53.471,55.3916,210.712,34.8253,47.4441,54.2054
0.5,0.236118,0.149769,0.239274,0.0806741,0.436435,6.3908,8.3724,12.0732,45.2867,84.317,289.533,15.3409,17.5483,53.8047
0.5,0.121512,0.0592906,0.864501,0.0627616,0.114034,4.4602,10.757,11.6192,24.022,124.026,307.751,17.4975,11.029,39.8362
0.5,0.50212,0.619186,0.939801,0.964775,0.100598,9.5296,11.1212,6.1856,71.2834,109.449,87.7015,60.2271,54.5524,47.2658
0.5,0.932526,0.164123,0.852227,0.047023,0.0845617,4.9298,14.0554,7.8512,27.1939,175.35,141.52,24.9885,8.69989,90.5418
0.5,0.248053,0.981416,0.78445,0.974326,0.00737403,11.1972,8.9974,6.6418,93.453,78.2971,109.799,57.9945,65.9874,31.5054
0.5,0.373549,0.553472,0.373653,0.411301,0.496344,9.109,7.8164,9.911,63.2654,65.2705,185.299,34.7884,52.3776,52.1789
0.5,0.060868,0.970468,0.421385,0.30605,0.586967,9.482,5.481,11.8734,66.3457,37.1851,262.66,29.3208,56.8476,26.9985
0.5,0.695409,0.215447,0.982798,0.553545,0.979961,6.8594,9.9702,10.0068,39.9468,87.2872,144.653,36.6063,45.5529,78.1592
0.5,0.716535,0.272329,0.606721,0.1304,0.0469705,6.2474,12.3778,8.2112,36.3823,143.572,165.344,30.568,15.6025,77.4427
0.5,0.198191,0.612461,0.864585,0.303041,0.456585,7.4512,8.2436,11.1416,42.6453,65.8934,240.856,32.3172,42.467,46.7805
0.5,0.235888,0.407797,0.878769,0.482443,0.457116,7.4774,9.2082,10.1508,44.9381,80.3865,193.4,34.0888,51.9032,50.908
0.5,0.981382,0.783446,0.690016,0.586366,0.411485,9.7156,10.184,6.9368,66.8141,95.3416,95.3071,57.3434,46.5413,63.646
0.5,0.276657,0.903537,0.84834,0.208638,0.186241,7.9844,8.5796,10.2724,48.3106,70.711,231.495,39.5604,35.9832,45.46
0.5,0.574094,0.597686,0.297419,0.361642,0.876336,9.246,7.2772,10.3132,63.9587,55.9443,173.689,34.1422,51.5969,63.7267
0.5,0.721492,0.702014,0.0143848,0.457041,0.871418,11.0702,6.57,9.1962,87.8084,50.2095,148.593,36.6071,58.8282,57.5215
0.5,0.0277516,0.135716,0.209563,0.0206139,0.4088,6.0866,7.308,13.4418,44.7412,77.8447,358.049,12.5008,9.91652,33.527
0.5,0.405741,0.00297909,0.899139,0.821327,0.63324,7.234,10.6746,8.9278,49.5035,102.67,132.181,35.1454,54.5836,64.3556
0.5,0.636731,0.113313,0.397796,0.498575,0.629992,7.8142,9.934,9.0882,53.1615,99.5452,142.23,32.188,43.5581,73.0474
0.5,0.310723,0.201243,0.419216,0.293292,0.864708,7.1584,7.6644,12.0136,45.5168,62.4447,234.381,22.221,41.2479,61.6217
0.5,0.0666004,0.744362,0.795438,0.827664,0.243714,10.0544,8.1816,8.6004,74.3415,68.7688,156.646,43.9023,70.5388,31.943
0.5,0.763962,0.256529,0.0464392,0.462752,0.743304,9.374,8.4464,9.016,70.4718,80.2836,143.551,31.6264,45.832,71.6506
0.5,0.397393,0.7179,0.751005,0.0067761,0.876327,6.4976,7.2702,13.0686,38.0064,49.7163,280.96,24.4934,22.2177,65.2097
0.5,0.940455,0.541654,0.263471,0.0830467,0.0142458,8.2202,11.2662,7.35,55.6392,130.411,133.695,40.2338,19.6499,76.5057
0.5,0.0728288,0.770447,0.923799,0.0525288,0.484437,6.4584,7.122,13.256,36.5348,54.4932,336.323,28.3635,21.5192,32.7039
0.5,0.272921,0.583016,0.872435,0.432142,0.458176,7.8728,8.7662,10.1974,47.0884,71.1046,195.785,36.7652,50.6598,51.8479
0.5,0.528764,0.196222,0.408877,0.368509,0.616991,7.5768,9.2692,9.9904,47.3236,88.0167,174.808,29.3746,40.1158,71.6973
0.5,0.436626,0.871617,0.336714,0.0142972,0.0464646,8.5742,8.4278,9.8344,61.4736,73.6339,235.278,37.4506,18.9329,54.6856
0.5,0.313856,0.505925,0.168907,0.787474,0.832209,11.3816,6.1708,9.284,97.4211,45.768,146.013,33.4473,77.3369,40.8769
0.5,0.478446,0.284572,0.566369,0.250756,0.241619,6.9096,10.5112,9.4156,41.8182,107.538,185.111,31.5309,32.4715,65.0264
0.5,0.396202,0.426187,0.466171,0.410822,0.323892,8.4106,9.1258,9.3,55.8348,87.127,167.01,37.6379,46.2585,57.3797
0.5,0.228902,0.0593739,0.47069,0.866491,0.360787,8.8854,9.6666,8.2844,71.1733,101.767,133.345,32.9134,64.7625,45.4437
0.5,0.817724,0.999968,0.2404,0.369343,0.657237,10.8482,7.2848,8.7034,83.4326,55.8032,135.441,43.9854,54.7931,60.1451
0.5,0.440688,0.326501,0.455489,0.310498,0.975828,7.5926,7.6098,11.634,47.9994,58.8525,214.062,25.5423,44.1991,66.0634
0.5,0.750579,0.0775232,0.49684,0.994249,0.505315,8.9896,11.0138,6.833,70.0599,120.671,81.5466,48.0424,50.535,61.5458
0.5,0.0594625,0.0242391,0.737055,0.673148,0.0910668,7.1424,10.909,8.785,50.4298,128.646,176.956,24.5849,60.0638,33.5976
0.5,0.900114,0.659037,0.444507,0.297101,0.61766,8.848,9.2028,8.7856,58.0045,80.4974,142.434,41.5743,41.019,73.2009
0.5,0.322666,0.15451,0.797813,0.0665844,0.345477,4.9804,10.3772,11.4788,28.0108,104.651,264.307,20.134,13.269,64.3749
0.5,0.0979879,0.823056,0.443011,0.961575,0.939124,11.9666,5.3722,9.4976,104.984,33.1943,149.433,33.862,89.4325,29.1618
0.5,0.0499605,0.86673,0.808534,0.429482,0.275287,8.7456,7.5742,10.5166,57.5432,60.0865,230.795,37.3621,57.645,27.0424
0.5,0.356063,0.913767,0.0561163,0.731928,0.932358,12.6574,4.8062,9.3728,112.355,30.7328,149.515,33.2835,81.1882,35.4889
0.5,0.283624,0.10905,0.924464,0.821807,0.494524,7.5952,10.4524,8.7888,50.3866,100.467,138.984,36.6739,56.9483,57.7209
0.5,0.0285169,0.3419,0.896081,0.607295,0.458499,7.7304,8.6118,10.4942,47.8377,78.2419,207.871,29.6063,62.1749,37.5057
0.5,0.837233,0.39916,0.791323,0.874131,0.0240251,8.7834,12.8298,5.2232,64.0261,144.866,67.9454,63.6157,42.1564,52.0714
0.5,0.132333,0.926952,0.731607,0.646981,0.688982,10.0316,6.5206,10.2842,72.2034,42.0372,187.234,37.0404,71.9448,36.5396
0.5,0.918318,0.208887,0.274077,0.150671,0.510948,6.9382,10.8262,9.072,47.0306,118.267,150.139,25.6278,22.1801,90.7361
0.5,0.192164,0.628138,0.440962,0.283172,0.832752,8.414,6.1978,12.2246,55.4833,42.3483,257.009,26.363,49.5961,42.8826
0.5,0.216913,0.695284,0.33371,0.288676,0.42618,9.0412,6.8798,10.9154,62.2019,54.7627,235.068,32.03,48.1019,40.1137
0.5,0.149889,0.705872,0.498741,0.376681,0.366677,9.0254,7.2182,10.5928,61.0442,58.4079,225.042,34.4009,53.7981,35.8158
0.5,0.803035,0.304598,0.0620582,0.62677,0.757769,10.1922,8.3582,8.286,81.3203,78.1187,117.164,38.8391,54.957,64.1642
0.5,0.605459,0.742905,0.256335,0.440233,0.0107191,10.4362,9.1844,7.2158,79.7891,87.1278,130.646,50.8485,47.2123,49.4197
0.5,0.343667,0.151525,0.388738,0.176721,0.0602423,6.4848,10.7202,9.6314,41.7249,124.377,220.248,23.3739,23.9267,55.7864
0.5,0.444685,0.0225543,0.90613,0.764521,0.269953,6.8098,12.2892,7.7374,45.1603,136.206,120.021,36.4197,48.1781,60.9709
0.5,0.467255,0.456966,0.869969,0.547569,0.510368,7.922,9.7256,9.1888,50.3748,85.461,148.868,40.8298,51.7593,61.3213
0.5,0.575725,0.636212,0.979084,0.193207,0.4916,6.8878,9.772,10.1766,37.4175,84.2473,192.936,36.08,33.108,69.7736
0.5,0.300971,0.4923,0.858805,0.790694,0.272408,8.8726,9.93,8.0338,62.5485,90.2788,131.869,46.3984,59.9899,47.5259
0.5,0.741326,0.194295,0.119399,0.511798,0.236864,8.943,10.5596,7.3338,66.6311,120.096,115.756,37.5868,42.4395,64.9944
0.5,0.951232,0.983911,0.352222,0.782736,0.644973,12.0926,7.8588,6.885,105.546,62.8806,81.9538,58.9415,61.5322,50.5983
0.5,0.0747568,0.692979,0.429339,0.0558335,0.46541,7.452,6.3214,13.063,49.2607,50.597,334.691,25.3986,20.9235,32.6657
0.5,0.415014,0.975617,0.587321,0.700996,0.649171,10.8268,7.108,8.9016,85.2527,48.5164,137.348,44.7673,70.5091,45.4273
0.5,0.723947,0.37729,0.929981,0.514022,0.391406,7.2996,11.4436,8.0932,42.3603,113.869,125.094,43.9617,40.4102,71.2283
0.5,0.42466,0.84357,0.925135,0.881828,0.932116,10.1316,7.6284,9.0764,77.0381,51.1541,129.805,45.9683,71.206,50.0894
